coin,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp
APT,20250808,334,0.989222,1.269147,-1.085152,0.183995,1.269147,1.463954,2.733101,1.27383,-1.074382,0.199447,1.27383,1.6253,2.89913,5.397905
APT,20250809,92,0.980109,0.989659,-0.724252,0.265406,0.989659,0.210715,1.200374,0.98227,-0.729113,0.253158,0.98227,0.265154,1.247424,3.000528
APT,20250810,223,0.976054,1.511133,-0.052344,1.458788,1.511133,0.437528,1.948661,1.538319,0.003974,1.542293,1.538319,0.721726,2.260045,3.26202
APT,20250812,238,0.986555,1.105336,-1.262081,-0.156745,1.105336,-0.645192,0.460144,1.113986,-1.243763,-0.129777,1.113986,-0.742134,0.371852,3.752675
APT,20250813,524,0.980534,1.1419,-1.408785,-0.266885,1.1419,-2.798769,-1.656869,1.145639,-1.421753,-0.276114,1.145639,-2.671303,-1.525664,4.561256
APT,20250814,442,0.978122,1.332839,-1.038548,0.294291,1.332839,-4.009066,-2.676227,1.343679,-1.099876,0.243803,1.343679,-4.132488,-2.788809,10.524805
APT,20250815,278,0.98759,0.921745,-0.84584,0.075905,0.921745,-0.324152,0.597593,0.906587,-0.796175,0.110412,0.906587,-0.374532,0.532055,4.536581
APT,20250817,88,0.981136,1.133481,-0.784014,0.349467,1.133481,1.191104,2.324585,1.119788,-0.748469,0.371319,1.119788,1.145593,2.265381,2.92632
APT,20250818,131,0.941679,0.794144,-2.272515,-1.478371,0.794144,-1.316403,-0.522259,0.816985,-2.261992,-1.445007,0.816985,-1.225494,-0.408509,3.839264
APT,20250819,188,0.980638,1.19628,-1.232947,-0.036666,1.19628,-0.74101,0.455271,1.1885,-1.224632,-0.036132,1.1885,-0.668065,0.520435,4.087759
APT,20250820,166,0.955783,0.68813,-1.93341,-1.245281,0.68813,-0.43491,0.25322,0.703514,-1.966072,-1.262558,0.703514,-0.264345,0.43917,3.56385
ARB,20250728,212,1.0,1.005083,-1.662506,-0.657422,1.005083,0.021067,1.02615,1.005083,-1.662506,-0.657422,1.005083,0.021067,1.02615,6.083353
ARB,20250729,202,1.0,2.022843,-1.263063,0.75978,2.022843,-4.151355,-2.128513,2.022843,-1.263063,0.75978,2.022843,-4.151355,-2.128513,5.63912
ARB,20250730,199,1.0,2.159307,-2.761741,-0.602433,2.159307,-5.381131,-3.221823,2.159307,-2.761741,-0.602433,2.159307,-5.381131,-3.221823,5.871582
ARB,20250731,315,0.996825,1.122743,-2.297049,-1.174307,1.122743,-4.421138,-3.298395,1.12396,-2.249738,-1.125778,1.12396,-4.090321,-2.966361,4.968512
ARB,20250802,157,1.0,1.130197,-2.237755,-1.107558,1.130197,0.482989,1.613185,1.130197,-2.237755,-1.107558,1.130197,0.482989,1.613185,5.460301
ARB,20250803,121,1.0,1.068079,-0.910888,0.157191,1.068079,-2.795789,-1.72771,1.068079,-0.910888,0.157191,1.068079,-2.795789,-1.72771,3.303062
ARB,20250804,121,1.0,1.172111,-1.435323,-0.263212,1.172111,-1.546549,-0.374437,1.172111,-1.435323,-0.263212,1.172111,-1.546549,-0.374437,4.057414
ARB,20250805,128,1.0,1.286433,-1.916483,-0.63005,1.286433,-3.383046,-2.096613,1.286433,-1.916483,-0.63005,1.286433,-3.383046,-2.096613,4.565466
ARB,20250807,108,1.0,0.839134,-1.006693,-0.167559,0.839134,-1.90263,-1.063496,0.839134,-1.006693,-0.167559,0.839134,-1.90263,-1.063496,3.875984
ARB,20250808,218,1.0,0.88801,-0.305768,0.582242,0.88801,-1.913384,-1.025374,0.88801,-0.305768,0.582242,0.88801,-1.913384,-1.025374,5.728773
ARB,20250809,218,1.0,1.171224,-1.970807,-0.799583,1.171224,-4.270169,-3.098945,1.171224,-1.970807,-0.799583,1.171224,-4.270169,-3.098945,4.485217
ARB,20250810,154,1.0,0.721744,-0.980195,-0.258451,0.721744,-0.806094,-0.084351,0.721744,-0.980195,-0.258451,0.721744,-0.806094,-0.084351,4.736332
ARB,20250812,291,0.996907,1.24193,-1.495502,-0.253572,1.24193,-2.061607,-0.819677,1.245454,-1.499153,-0.2537,1.245454,-2.048235,-0.802782,5.531158
ARB,20250813,751,0.994407,1.199917,-1.595186,-0.395269,1.199917,-0.733076,0.466841,1.204009,-1.571857,-0.367848,1.204009,-0.731317,0.472692,8.68477
ARB,20250814,717,0.998605,1.428141,-1.114824,0.313317,1.428141,-2.536557,-1.108416,1.430002,-1.11264,0.317362,1.430002,-2.533285,-1.103283,7.683088
ARB,20250815,471,0.998089,1.176573,-1.88227,-0.705696,1.176573,-4.214905,-3.038332,1.178642,-1.885873,-0.707231,1.178642,-4.233637,-3.054994,6.669389
ARB,20250817,356,0.994382,1.168379,-0.546226,0.622153,1.168379,-2.809255,-1.640876,1.173914,-0.546151,0.627764,1.173914,-2.829544,-1.65563,6.424732
ARB,20250818,519,0.993642,0.968743,-1.477391,-0.508648,0.968743,-0.657141,0.311603,0.973598,-1.468189,-0.494591,0.973598,-0.592892,0.380706,6.817888
ARB,20250819,385,0.992727,0.916853,-2.119927,-1.203074,0.916853,-3.039273,-2.12242,0.922289,-2.154005,-1.231716,0.922289,-3.175741,-2.253452,6.194036
ARB,20250820,411,0.994404,0.820202,-1.871878,-1.051676,0.820202,-2.49404,-1.673838,0.823148,-1.886365,-1.063217,0.823148,-2.408511,-1.585363,5.971793
AVAX,20250728,478,0.972992,0.725358,-0.240884,0.484474,0.725358,-0.406628,0.31873,0.730453,-0.262765,0.467688,0.730453,-0.481598,0.248854,5.330557
AVAX,20250729,389,0.979692,1.085616,-1.241666,-0.15605,1.085616,-1.919542,-0.833926,1.085801,-1.233495,-0.147694,1.085801,-1.758023,-0.672222,4.517342
AVAX,20250730,346,0.964509,1.233977,-1.414327,-0.18035,1.233977,-2.486435,-1.252458,1.259031,-1.460929,-0.201898,1.259031,-2.522864,-1.263834,4.520319
AVAX,20250731,328,0.96997,0.842509,-1.259641,-0.417132,0.842509,-0.700333,0.142177,0.842882,-1.259437,-0.416556,0.842882,-0.68047,0.162412,3.957396
AVAX,20250802,160,0.9745,0.95715,-1.138053,-0.180903,0.95715,-0.965832,-0.008682,0.963192,-1.170426,-0.207234,0.963192,-0.971482,-0.00829,4.359557
AVAX,20250803,122,0.919262,0.90417,-1.219194,-0.315024,0.90417,-0.295292,0.608878,0.895757,-1.154318,-0.258561,0.895757,-0.348125,0.547631,2.996733
AVAX,20250804,221,0.976833,1.027586,-0.928914,0.098671,1.027586,-0.999988,0.027598,1.022952,-0.928136,0.094816,1.022952,-1.025451,-0.002499,3.730983
AVAX,20250805,282,0.961418,1.183805,-0.792872,0.390932,1.183805,-1.359616,-0.175811,1.194103,-0.674703,0.5194,1.194103,-1.236325,-0.042222,3.806565
AVAX,20250807,167,0.952156,0.796348,-1.541867,-0.74552,0.796348,-2.15186,-1.355512,0.813374,-1.539928,-0.726554,0.813374,-2.356975,-1.543602,3.12622
AVAX,20250808,349,0.962951,0.744047,-1.896231,-1.152183,0.744047,-0.108558,0.635489,0.751101,-1.90299,-1.151888,0.751101,-0.252316,0.498785,4.436753
AVAX,20250809,236,0.935339,0.642925,-1.238031,-0.595106,0.642925,-1.382033,-0.739108,0.66502,-1.237368,-0.572348,0.66502,-1.388397,-0.723377,3.271489
AVAX,20250810,298,0.969161,0.548438,-0.819692,-0.271253,0.548438,-0.815076,-0.266638,0.55592,-0.716876,-0.160956,0.55592,-0.812318,-0.256399,3.426192
AVAX,20250812,416,0.970264,0.572172,-1.766458,-1.194286,0.572172,-1.888786,-1.316614,0.573587,-1.775333,-1.201746,0.573587,-1.89603,-1.322443,4.050061
AVAX,20250813,479,0.959854,0.720251,-1.042758,-0.322507,0.720251,-0.666363,0.053889,0.724791,-1.014622,-0.289831,0.724791,-0.623762,0.101029,4.219715
AVAX,20250814,669,0.959462,0.913058,-2.823874,-1.910816,0.913058,-6.577783,-5.664725,0.918472,-2.870664,-1.952192,0.918472,-6.747577,-5.829105,5.523771
AVAX,20250815,543,0.951529,0.760814,-0.398351,0.362463,0.760814,0.366417,1.127231,0.768091,-0.322482,0.445609,0.768091,0.36311,1.131201,5.041443
AVAX,20250817,257,0.960584,0.720463,-0.960851,-0.240388,0.720463,-1.477742,-0.75728,0.714741,-0.992302,-0.277561,0.714741,-1.524377,-0.809636,3.62597
AVAX,20250818,350,0.949343,0.751442,-1.221224,-0.469782,0.751442,-1.945592,-1.19415,0.768009,-1.114181,-0.346172,0.768009,-1.623012,-0.855003,4.621557
AVAX,20250819,288,0.978194,0.859764,-1.074273,-0.214509,0.859764,-0.004993,0.854771,0.861191,-1.079016,-0.217824,0.861191,-0.063575,0.797617,4.458991
AVAX,20250820,381,0.961339,0.583762,-1.068146,-0.484384,0.583762,-0.70399,-0.120228,0.585901,-1.068199,-0.482298,0.585901,-0.927047,-0.341146,3.828184
BNB,20250728,1413,0.560929,0.480451,-0.904073,-0.423622,0.480451,-0.522138,-0.041687,0.51027,-0.814543,-0.304272,0.51027,-0.293752,0.216518,3.67039
BNB,20250729,941,0.632798,0.666157,-0.808771,-0.142614,0.666157,-1.111451,-0.445294,0.653738,-0.68714,-0.033402,0.653738,-1.002377,-0.348638,3.26618
BNB,20250730,731,0.631714,0.606769,-1.041327,-0.434558,0.606769,-2.307398,-1.70063,0.630437,-1.113666,-0.483229,0.630437,-2.566362,-1.935925,3.140937
BNB,20250731,765,0.64641,0.412378,-0.79562,-0.383242,0.412378,-0.819278,-0.4069,0.431657,-0.730392,-0.298735,0.431657,-0.877284,-0.445627,2.860231
BNB,20250802,444,0.607809,0.357509,-0.905948,-0.548439,0.357509,-0.275217,0.082292,0.383647,-1.011427,-0.62778,0.383647,-0.293884,0.089763,2.92277
BNB,20250803,235,0.593319,0.251584,-1.183782,-0.932198,0.251584,-1.227422,-0.975838,0.260989,-1.15962,-0.89863,0.260989,-0.789697,-0.528707,1.916191
BNB,20250804,397,0.531325,0.413852,-0.922893,-0.509041,0.413852,-0.673232,-0.25938,0.430692,-0.822065,-0.391374,0.430692,-0.787983,-0.357291,1.673991
BNB,20250805,250,0.61596,0.299413,-0.450954,-0.151541,0.299413,-0.795492,-0.496079,0.2922,-0.400745,-0.108545,0.2922,-0.973106,-0.680906,2.257759
BNB,20250807,307,0.6257,0.254224,-0.754299,-0.500076,0.254224,-0.96469,-0.710466,0.267371,-0.689426,-0.422055,0.267371,-0.886249,-0.618879,1.772237
BNB,20250808,416,0.693219,0.314663,-0.866106,-0.551444,0.314663,-1.167425,-0.852762,0.324348,-0.884004,-0.559656,0.324348,-0.943217,-0.618869,2.37159
BNB,20250809,243,0.560115,0.309067,-1.168097,-0.859031,0.309067,-0.598897,-0.289831,0.329138,-0.990024,-0.660886,0.329138,-0.376976,-0.047838,1.911875
BNB,20250810,171,0.597842,0.236393,-0.596795,-0.360402,0.236393,-1.195688,-0.959295,0.28225,-0.591817,-0.309568,0.28225,-1.175441,-0.893191,1.999042
BNB,20250812,297,0.661926,0.354387,-0.7825,-0.428113,0.354387,-1.295397,-0.94101,0.359283,-0.633878,-0.274595,0.359283,-1.001254,-0.641971,2.498034
BNB,20250813,511,0.682767,0.386164,-1.134109,-0.747945,0.386164,-0.996681,-0.610516,0.424247,-1.102595,-0.678348,0.424247,-1.129271,-0.705023,2.843688
BNB,20250814,625,0.720594,0.520809,-1.341985,-0.821176,0.520809,-1.185271,-0.664462,0.591106,-1.427719,-0.836613,0.591106,-1.517698,-0.926592,3.952442
BNB,20250815,522,0.466862,0.284578,-1.360848,-1.07627,0.284578,-1.549623,-1.265045,0.379369,-1.217871,-0.838503,0.379369,-1.70078,-1.321412,2.92468
BNB,20250817,163,0.626209,0.353164,-1.317441,-0.964277,0.353164,-1.593201,-1.240037,0.374254,-0.999146,-0.624891,0.374254,-0.661801,-0.287546,1.992132
BNB,20250818,243,0.548243,0.3496,-1.185749,-0.83615,0.3496,-1.093447,-0.743847,0.332265,-1.163327,-0.831061,0.332265,-1.138912,-0.806647,2.587855
BNB,20250819,604,0.436725,0.247463,-1.468555,-1.221092,0.247463,-1.709754,-1.462292,0.296565,-1.625982,-1.329417,0.296565,-1.738445,-1.441879,2.65293
BNB,20250820,364,0.667451,0.427002,-0.933527,-0.506525,0.427002,-1.171242,-0.74424,0.494763,-0.877611,-0.382849,0.494763,-1.204769,-0.710007,2.8976
BTC,20250728,4221,0.11979,0.102274,-0.791,-0.688726,0.102274,-1.108128,-1.005854,0.119022,-0.649598,-0.530576,0.119022,-1.004963,-0.88594,1.485589
BTC,20250729,4798,0.11959,0.171833,-0.719235,-0.547402,0.171833,-1.00097,-0.829137,0.181264,-0.461988,-0.280724,0.181264,-0.651732,-0.470468,1.521656
BTC,20250730,4763,0.108844,0.202438,-0.861866,-0.659428,0.202438,-1.046058,-0.84362,0.210959,-0.537874,-0.326914,0.210959,-0.631817,-0.420857,1.569665
BTC,20250731,6177,0.100853,0.147163,-0.839057,-0.691894,0.147163,-1.105454,-0.958292,0.121997,-0.434594,-0.312597,0.121997,-0.35882,-0.236823,1.460928
BTC,20250802,3806,0.102131,0.168631,-0.905231,-0.736601,0.168631,-0.532778,-0.364148,0.160625,-0.590605,-0.42998,0.160625,-0.438193,-0.277569,1.414958
BTC,20250803,2488,0.104212,0.131896,-0.889358,-0.757462,0.131896,-0.811908,-0.680011,0.129288,-0.59305,-0.463762,0.129288,-0.437105,-0.307817,1.089826
BTC,20250804,3931,0.104524,0.140189,-0.891965,-0.751775,0.140189,-0.705087,-0.564898,0.142829,-0.721804,-0.578975,0.142829,-0.706753,-0.563924,1.315832
BTC,20250805,5124,0.108755,0.132973,-0.758377,-0.625405,0.132973,-0.693414,-0.560442,0.153248,-0.532684,-0.379435,0.153248,-0.906473,-0.753225,1.611498
BTC,20250807,3937,0.120855,0.140481,-0.729074,-0.588593,0.140481,-0.960063,-0.819582,0.140016,-0.438316,-0.2983,0.140016,-0.790335,-0.65032,1.362702
BTC,20250808,3040,0.110978,0.103825,-0.844833,-0.741009,0.103825,-0.511917,-0.408093,0.124386,-0.49121,-0.366824,0.124386,-0.228338,-0.103952,1.227496
BTC,20250809,1954,0.119661,0.125397,-0.815499,-0.690102,0.125397,-1.012678,-0.887281,0.138249,-0.633591,-0.495342,0.138249,-0.794054,-0.655805,0.861126
BTC,20250810,3765,0.12192,0.145557,-0.791504,-0.645946,0.145557,-0.83301,-0.687453,0.11974,-0.610611,-0.49087,0.11974,-0.580154,-0.460414,1.368923
BTC,20250812,4574,0.128297,0.108377,-0.719392,-0.611015,0.108377,-1.121063,-1.012687,0.132912,-0.464722,-0.331809,0.132912,-0.813931,-0.681018,1.49949
BTC,20250813,6312,0.143622,0.113185,-0.719104,-0.605919,0.113185,-0.817589,-0.704404,0.127102,-0.520709,-0.393607,0.127102,-0.500396,-0.373294,1.847696
BTC,20250814,9709,0.131041,0.186488,-0.764069,-0.577581,0.186488,-2.083448,-1.89696,0.190964,-0.550764,-0.3598,0.190964,-1.604656,-1.413692,2.54543
BTC,20250815,5329,0.100434,0.134219,-0.949739,-0.81552,0.134219,-0.577724,-0.443505,0.130474,-0.554882,-0.424408,0.130474,-0.138132,-0.007659,1.631564
BTC,20250817,1513,0.101428,0.130941,-0.659498,-0.528556,0.130941,-1.03493,-0.903988,0.120213,-0.455381,-0.335168,0.120213,-0.66981,-0.549597,0.776669
BTC,20250818,4945,0.118571,0.119061,-0.873623,-0.754562,0.119061,-0.900923,-0.781862,0.120697,-0.419354,-0.298657,0.120697,-0.139239,-0.018542,1.640703
BTC,20250819,5999,0.134508,0.122451,-0.996051,-0.8736,0.122451,-1.112656,-0.990205,0.127672,-0.661331,-0.533659,0.127672,-0.907157,-0.779485,1.838218
BTC,20250820,4082,0.127152,0.109928,-0.859881,-0.749953,0.109928,-0.838519,-0.72859,0.135963,-0.610047,-0.474084,0.135963,-0.774937,-0.638974,1.725001
DOGE,20250728,1559,1.0,0.489411,-0.207972,0.281439,0.489411,0.39558,0.884991,0.489411,-0.207972,0.281439,0.489411,0.39558,0.884991,5.319839
DOGE,20250729,1099,1.0,0.577487,-0.679462,-0.101976,0.577487,-1.587448,-1.009962,0.577487,-0.679462,-0.101976,0.577487,-1.587448,-1.009962,4.775478
DOGE,20250730,989,1.0,0.842467,-1.054561,-0.212094,0.842467,-1.487943,-0.645476,0.842467,-1.054561,-0.212094,0.842467,-1.487943,-0.645476,5.363092
DOGE,20250731,1110,1.0,0.47374,-0.711449,-0.237709,0.47374,-0.264517,0.209223,0.47374,-0.711449,-0.237709,0.47374,-0.264517,0.209223,4.406167
DOGE,20250802,642,1.0,0.574984,-0.41856,0.156424,0.574984,0.950919,1.525903,0.574984,-0.41856,0.156424,0.574984,0.950919,1.525903,5.457223
DOGE,20250803,281,1.0,0.434331,-1.142837,-0.708506,0.434331,0.412849,0.84718,0.434331,-1.142837,-0.708506,0.434331,0.412849,0.84718,3.492143
DOGE,20250804,491,1.0,0.476952,-0.894921,-0.417969,0.476952,-1.613583,-1.13663,0.476952,-0.894921,-0.417969,0.476952,-1.613583,-1.13663,3.811906
DOGE,20250805,465,1.0,0.491784,-1.13642,-0.644636,0.491784,-1.49711,-1.005326,0.491784,-1.13642,-0.644636,0.491784,-1.49711,-1.005326,4.365813
DOGE,20250807,642,1.0,0.434197,-1.196853,-0.762656,0.434197,-1.535506,-1.101308,0.434197,-1.196853,-0.762656,0.434197,-1.535506,-1.101308,3.54029
DOGE,20250808,956,1.0,0.481189,-1.256701,-0.775512,0.481189,0.307444,0.788632,0.481189,-1.256701,-0.775512,0.481189,0.307444,0.788632,5.10694
DOGE,20250809,2014,1.0,0.426048,-1.226347,-0.800299,0.426048,-1.374921,-0.948874,0.426048,-1.226347,-0.800299,0.426048,-1.374921,-0.948874,4.945704
DOGE,20250810,783,1.0,0.447341,-0.616752,-0.16941,0.447341,-0.818496,-0.371154,0.447341,-0.616752,-0.16941,0.447341,-0.818496,-0.371154,3.951339
DOGE,20250812,1255,1.0,0.403471,-1.25335,-0.84988,0.403471,-0.712639,-0.309168,0.403471,-1.25335,-0.84988,0.403471,-0.712639,-0.309168,4.46559
DOGE,20250813,1587,1.0,0.444381,-0.599431,-0.15505,0.444381,-0.772481,-0.3281,0.444381,-0.599431,-0.15505,0.444381,-0.772481,-0.3281,5.332723
DOGE,20250814,1907,1.0,0.664393,-1.433541,-0.769148,0.664393,-4.244904,-3.580511,0.664393,-1.433541,-0.769148,0.664393,-4.244904,-3.580511,6.979132
DOGE,20250815,1034,1.0,0.5466,-0.59123,-0.04463,0.5466,-0.380519,0.166081,0.5466,-0.59123,-0.04463,0.5466,-0.380519,0.166081,5.514016
DOGE,20250817,635,1.0,0.416515,-0.578172,-0.161657,0.416515,-0.713649,-0.297134,0.416515,-0.578172,-0.161657,0.416515,-0.713649,-0.297134,3.939786
DOGE,20250818,554,1.0,0.487002,0.000798,0.4878,0.487002,0.117931,0.604932,0.487002,0.000798,0.4878,0.487002,0.117931,0.604932,4.54436
DOGE,20250819,721,1.0,0.465981,-0.70647,-0.240489,0.465981,-0.517374,-0.051393,0.465981,-0.70647,-0.240489,0.465981,-0.517374,-0.051393,4.742615
DOGE,20250820,576,1.0,0.435155,-0.816698,-0.381543,0.435155,-0.445399,-0.010244,0.435155,-0.816698,-0.381543,0.435155,-0.445399,-0.010244,4.26337
ETH,20250728,5224,0.463899,0.230903,-1.063384,-0.832481,0.230903,-1.092129,-0.861226,0.233879,-0.713216,-0.479337,0.233879,-0.974265,-0.740387,3.264885
ETH,20250729,7022,0.400793,0.319106,-0.970661,-0.651555,0.319106,-1.058148,-0.739042,0.30803,-0.694531,-0.386502,0.30803,-0.73098,-0.42295,3.408657
ETH,20250730,5386,0.41221,0.366088,-1.320515,-0.954427,0.366088,-1.496771,-1.130683,0.399197,-0.957747,-0.558551,0.399197,-1.343338,-0.944141,3.30452
ETH,20250731,6208,0.397206,0.246421,-1.239848,-0.993427,0.246421,-1.255222,-1.008801,0.239536,-0.910459,-0.670923,0.239536,-0.844195,-0.604659,2.900696
ETH,20250802,5428,0.472086,0.278426,-0.943903,-0.665477,0.278426,-0.550877,-0.272451,0.254131,-0.785551,-0.53142,0.254131,-0.645549,-0.391418,3.590328
ETH,20250803,3010,0.453786,0.27589,-0.976666,-0.700776,0.27589,-0.875377,-0.599487,0.259944,-1.026309,-0.766365,0.259944,-0.895571,-0.635627,2.592351
ETH,20250804,4515,0.492882,0.275202,-1.000078,-0.724876,0.275202,-1.169621,-0.894418,0.249835,-0.797469,-0.547634,0.249835,-1.293068,-1.043233,2.993597
ETH,20250805,5258,0.437229,0.277807,-1.08129,-0.803484,0.277807,-0.758467,-0.48066,0.256157,-0.73945,-0.483292,0.256157,-0.602486,-0.346329,3.285831
ETH,20250807,5003,0.482949,0.255212,-1.002685,-0.747473,0.255212,-1.087664,-0.832452,0.243767,-0.73853,-0.494764,0.243767,-0.720426,-0.476659,3.073248
ETH,20250808,6363,0.477526,0.229944,-0.729474,-0.49953,0.229944,-0.795324,-0.56538,0.234055,-0.289294,-0.055239,0.234055,-0.097905,0.13615,3.392238
ETH,20250809,5919,0.4959,0.241302,-1.24956,-1.008258,0.241302,-1.039418,-0.798116,0.243906,-0.974835,-0.730929,0.243906,-0.789979,-0.546073,3.584602
ETH,20250810,4973,0.441376,0.224735,-0.807932,-0.583197,0.224735,-0.955784,-0.731049,0.225842,-0.568016,-0.342174,0.225842,-0.71176,-0.485918,3.064241
ETH,20250812,8148,0.464059,0.23476,-0.918273,-0.683513,0.23476,-1.11344,-0.87868,0.234843,-0.637437,-0.402593,0.234843,-0.528782,-0.293939,3.851585
ETH,20250813,7691,0.481861,0.210824,-0.859477,-0.648652,0.210824,-0.765358,-0.554533,0.208613,-0.597168,-0.388555,0.208613,-0.503506,-0.294893,3.911038
ETH,20250814,11880,0.478464,0.363078,-0.91025,-0.547172,0.363078,-1.730006,-1.366928,0.391277,-0.517429,-0.126152,0.391277,-1.323322,-0.932044,5.791805
ETH,20250815,8765,0.424663,0.244933,-0.944629,-0.699696,0.244933,-0.807683,-0.56275,0.23948,-0.610821,-0.371341,0.23948,-0.411777,-0.172297,4.12812
ETH,20250817,3955,0.404839,0.224984,-0.92269,-0.697706,0.224984,-1.242508,-1.017524,0.222244,-0.557069,-0.334825,0.222244,-0.862857,-0.640613,2.673509
ETH,20250818,8785,0.422855,0.279026,-0.852346,-0.57332,0.279026,-0.473211,-0.194185,0.259987,-0.613033,-0.353046,0.259987,-0.203681,0.056306,4.336693
ETH,20250819,7834,0.486203,0.245292,-0.856271,-0.610978,0.245292,-0.757174,-0.511882,0.240362,-0.571834,-0.331472,0.240362,-0.677277,-0.436915,4.20876
ETH,20250820,9225,0.44217,0.228773,-0.702843,-0.47407,0.228773,-0.869095,-0.640322,0.232998,-0.474053,-0.241055,0.232998,-0.859299,-0.626301,4.083584
HYPE,20250728,11644,0.883126,0.512725,-0.855545,-0.342821,0.512725,-1.051884,-0.539159,0.521432,-0.790553,-0.26912,0.521432,-0.992112,-0.47068,5.690178
HYPE,20250729,10250,0.886198,0.71924,-1.182468,-0.463229,0.71924,-1.678182,-0.958943,0.74562,-1.220161,-0.474542,0.74562,-1.739304,-0.993684,6.576251
HYPE,20250730,7415,0.900009,0.573423,-1.003002,-0.429579,0.573423,-1.217643,-0.64422,0.56732,-1.019298,-0.451978,0.56732,-1.278881,-0.711562,5.269802
HYPE,20250731,8918,0.899024,0.429363,-1.077352,-0.647988,0.429363,-1.207718,-0.778354,0.440581,-1.05639,-0.615809,0.440581,-1.224659,-0.784078,5.157841
HYPE,20250802,6749,0.883209,0.468325,-1.255596,-0.787271,0.468325,-1.63328,-1.164955,0.48401,-1.19732,-0.71331,0.48401,-1.465118,-0.981108,5.647802
HYPE,20250803,5716,0.893415,0.459234,-1.042499,-0.583265,0.459234,-1.042072,-0.582838,0.475662,-1.015078,-0.539416,0.475662,-0.977853,-0.502191,4.965088
HYPE,20250804,5791,0.875332,0.503828,-1.01718,-0.513352,0.503828,-0.871448,-0.367621,0.52456,-0.925365,-0.400804,0.52456,-0.80043,-0.275869,4.983734
HYPE,20250805,8984,0.874107,0.54631,-1.126616,-0.580306,0.54631,-1.065232,-0.518922,0.566014,-1.048651,-0.482637,0.566014,-0.985959,-0.419945,6.223384
HYPE,20250807,5994,0.881847,0.426097,-0.945004,-0.518908,0.426097,-1.248799,-0.822703,0.44151,-0.895307,-0.453797,0.44151,-1.19615,-0.75464,4.261497
HYPE,20250808,6353,0.862964,0.38605,-1.176266,-0.790215,0.38605,-1.165834,-0.779784,0.403736,-1.10769,-0.703954,0.403736,-1.180044,-0.776308,4.575818
HYPE,20250809,7608,0.881108,0.43174,-1.03712,-0.60538,0.43174,-0.961967,-0.530227,0.444566,-1.022725,-0.578159,0.444566,-0.923898,-0.479332,4.878337
HYPE,20250810,5084,0.847122,0.362996,-1.234031,-0.871035,0.362996,-1.561982,-1.198987,0.385532,-1.208716,-0.823184,0.385532,-1.516824,-1.131292,3.854918
HYPE,20250812,7319,0.885027,0.46884,-1.096524,-0.627683,0.46884,-1.230198,-0.761357,0.48578,-1.035597,-0.549817,0.48578,-1.118848,-0.633068,4.984428
HYPE,20250813,11093,0.903628,0.490008,-1.142966,-0.652959,0.490008,-1.484584,-0.994576,0.503111,-1.084337,-0.581226,0.503111,-1.317743,-0.814632,6.04179
HYPE,20250814,12720,0.894718,0.915643,-1.283782,-0.368138,0.915643,-1.071512,-0.155868,0.882358,-1.262352,-0.379994,0.882358,-1.141315,-0.258957,8.650696
HYPE,20250815,12198,0.89395,0.546669,-0.968587,-0.421918,0.546669,-1.1657,-0.619031,0.564075,-0.927456,-0.363381,0.564075,-1.09866,-0.534585,6.487579
HYPE,20250817,4415,0.882195,0.395774,-1.046565,-0.650791,0.395774,-1.171152,-0.775378,0.409578,-1.039034,-0.629456,0.409578,-1.235039,-0.825461,3.21283
HYPE,20250818,8108,0.876093,0.437101,-1.030994,-0.593893,0.437101,-1.186758,-0.749657,0.455509,-1.022707,-0.567198,0.455509,-1.260185,-0.804676,4.858572
HYPE,20250819,8690,0.889175,0.547763,-1.019432,-0.471668,0.547763,-1.263381,-0.715618,0.567064,-1.000958,-0.433895,0.567064,-1.219243,-0.652179,5.662362
HYPE,20250820,7309,0.896956,0.500376,-0.944671,-0.444294,0.500376,-1.071514,-0.571138,0.51533,-0.881224,-0.365894,0.51533,-0.932672,-0.417342,5.231281
INJ,20250728,208,0.971635,1.618747,-1.742633,-0.123886,1.618747,-0.684293,0.934453,1.645724,-1.71658,-0.070856,1.645724,-0.784862,0.860862,6.221641
INJ,20250729,179,0.94581,2.041528,-1.874118,0.16741,2.041528,-3.783366,-1.741838,2.009281,-2.082358,-0.073077,2.009281,-3.8904,-1.88112,5.707698
INJ,20250730,147,0.97415,2.415885,-1.762031,0.653853,2.415885,-6.311475,-3.895591,2.413169,-1.637894,0.775275,2.413169,-6.1245,-3.71133,5.649857
INJ,20250731,121,0.968595,1.568993,-2.884773,-1.31578,1.568993,-2.160681,-0.591688,1.579651,-3.054639,-1.474988,1.579651,-2.404417,-0.824766,5.891262
INJ,20250802,75,0.98,1.838424,-0.905529,0.932895,1.838424,0.275776,2.1142,1.855751,-0.854076,1.001675,1.855751,0.696852,2.552603,5.551764
INJ,20250803,49,0.953061,1.456504,-1.224574,0.231929,1.456504,-1.114154,0.34235,1.465072,-1.389031,0.076041,1.465072,-1.501334,-0.036262,4.097638
