venue,symbol,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp,maker_fee_bp,ts_semantics
binance_um,BLUEBIRDUSDT,20230922,196,0.895408,1.203543,-0.904269,0.299275,1.203543,-1.026601,0.176943,1.194669,-0.90844,0.28623,1.194669,-0.961689,0.23298,1.21802,2.0,
binance_um,BLUEBIRDUSDT,20230923,598,0.861538,1.215867,-0.844705,0.371163,1.215867,-1.175685,0.040182,1.222939,-0.881434,0.341505,1.222939,-1.191432,0.031507,1.122319,2.0,
binance_um,BLUEBIRDUSDT,20230924,533,0.793433,1.239683,-1.246314,-0.00663,1.239683,-1.563806,-0.324123,1.261368,-1.305237,-0.043869,1.261368,-1.780724,-0.519356,1.347335,2.0,
binance_um,BLUEBIRDUSDT,20230925,411,0.852798,1.203897,-1.337534,-0.133637,1.203897,-2.05659,-0.852693,1.214723,-1.364675,-0.149952,1.214723,-2.138361,-0.923637,1.436293,2.0,
binance_um,BLUEBIRDUSDT,20230926,390,0.881795,1.258271,-1.438219,-0.179949,1.258271,-2.025362,-0.767092,1.273773,-1.562144,-0.288371,1.273773,-2.22971,-0.955937,1.456667,2.0,
binance_um,BLUEBIRDUSDT,20230927,453,0.862914,1.5337,-1.103049,0.430651,1.5337,-1.068985,0.464715,1.591275,-1.178323,0.412952,1.591275,-1.175384,0.415891,1.565929,2.0,
binance_um,BLUEBIRDUSDT,20230928,862,0.772622,1.231553,-0.96758,0.263972,1.231553,-1.124576,0.106977,1.246524,-1.011558,0.234966,1.246524,-1.100327,0.146198,1.584919,2.0,
binance_um,BLUEBIRDUSDT,20230929,681,0.802643,1.263461,-1.088438,0.175023,1.263461,-1.563787,-0.300326,1.282661,-1.126722,0.155939,1.282661,-1.536129,-0.253468,1.514057,2.0,
binance_um,BLUEBIRDUSDT,20230930,569,0.753251,1.21418,-0.892345,0.321835,1.21418,-0.943711,0.270469,1.216573,-1.005551,0.211022,1.216573,-1.133378,0.083196,1.118341,2.0,
binance_um,BLUEBIRDUSDT,20231001,1009,0.777304,1.194167,-1.354633,-0.160466,1.194167,-1.377186,-0.183019,1.208399,-1.553095,-0.344696,1.208399,-1.616731,-0.408332,1.650281,2.0,
binance_um,BLUEBIRDUSDT,20231002,1453,0.756504,1.166097,-1.027744,0.138352,1.166097,-1.216527,-0.05043,1.180032,-1.148018,0.032014,1.180032,-1.319107,-0.139076,2.257415,2.0,
binance_um,BLUEBIRDUSDT,20231003,1062,0.791055,1.122214,-1.02876,0.093454,1.122214,-1.043573,0.078642,1.121669,-1.141255,-0.019586,1.121669,-1.142716,-0.021046,1.519141,2.0,
binance_um,BLUEBIRDUSDT,20231004,739,0.885656,1.179578,-1.581317,-0.401738,1.179578,-2.260901,-1.081323,1.187909,-1.710615,-0.522706,1.187909,-2.360204,-1.172295,1.713706,2.0,
binance_um,BLUEBIRDUSDT,20231005,441,0.856009,1.147406,-1.040734,0.106672,1.147406,-1.373337,-0.225931,1.153152,-1.115758,0.037395,1.153152,-1.422625,-0.269472,1.345688,2.0,
binance_um,BLUEBIRDUSDT,20231006,440,0.846364,1.157538,-1.304347,-0.146809,1.157538,-1.491953,-0.334415,1.187692,-1.405775,-0.218082,1.187692,-1.602182,-0.41449,1.265793,2.0,
binance_um,BLUEBIRDUSDT,20231007,353,0.794051,0.994383,-0.809789,0.184594,0.994383,-0.967985,0.026398,0.994296,-0.95104,0.043257,0.994296,-1.132141,-0.137845,0.775702,2.0,
binance_um,BLUEBIRDUSDT,20231008,441,0.842857,1.012763,-1.062215,-0.049452,1.012763,-0.898016,0.114747,1.02421,-1.217206,-0.192996,1.02421,-1.071347,-0.047137,1.136157,2.0,
binance_um,BLUEBIRDUSDT,20231009,515,0.904272,1.368239,-2.827233,-1.458994,1.368239,-1.663036,-0.294797,1.400549,-3.043945,-1.643396,1.400549,-1.572283,-0.171734,2.48773,2.0,
binance_um,BLUEBIRDUSDT,20231010,358,0.935475,1.16599,-1.477226,-0.311237,1.16599,-1.870425,-0.704436,1.174587,-1.454547,-0.279961,1.174587,-1.851543,-0.676956,1.865374,2.0,
binance_um,BLUEBIRDUSDT,20231011,257,0.922957,1.159394,-2.094787,-0.935393,1.159394,-1.677358,-0.517964,1.177987,-2.274327,-1.09634,1.177987,-1.802011,-0.624024,1.872765,2.0,
binance_um,BLUEBIRDUSDT,20231012,229,0.942795,1.185965,-2.162375,-0.97641,1.185965,-1.128262,0.057702,1.183243,-2.156018,-0.972775,1.183243,-1.232204,-0.048962,1.644489,2.0,
binance_um,BLUEBIRDUSDT,20231013,315,0.906349,1.097244,-0.939324,0.15792,1.097244,-1.002097,0.095146,1.104137,-0.962908,0.141229,1.104137,-1.027397,0.07674,1.477676,2.0,
binance_um,BLUEBIRDUSDT,20231014,204,0.881863,1.097487,-1.0243,0.073186,1.097487,-1.196282,-0.098796,1.097503,-1.081513,0.01599,1.097503,-1.185272,-0.087768,0.875711,2.0,
binance_um,BLUEBIRDUSDT,20231015,388,0.892784,1.106502,-1.296917,-0.190415,1.106502,-1.785256,-0.678754,1.123201,-1.369049,-0.245847,1.123201,-1.861706,-0.738504,1.237033,2.0,
binance_um,BLUEBIRDUSDT,20231016,679,0.918115,1.29844,-1.941464,-0.643023,1.29844,-2.569991,-1.271551,1.316743,-1.98203,-0.665287,1.316743,-2.744012,-1.427269,2.485751,2.0,
binance_um,BLUEBIRDUSDT,20231017,564,0.876596,1.116969,-1.206541,-0.089572,1.116969,-1.157859,-0.04089,1.135918,-1.209943,-0.074025,1.135918,-1.165577,-0.029659,1.860307,2.0,
binance_um,BLUEBIRDUSDT,20231018,406,0.850246,1.0973,-0.961111,0.136189,1.0973,-0.317824,0.779476,1.122445,-0.966291,0.156155,1.122445,-0.247452,0.874994,1.39285,2.0,
binance_um,BLUEBIRDUSDT,20231019,241,0.900415,1.351923,-1.565095,-0.213172,1.351923,-1.612311,-0.260388,1.382726,-1.69305,-0.310324,1.382726,-1.869276,-0.48655,1.528702,2.0,
binance_um,BLUEBIRDUSDT,20231020,292,0.903082,1.097869,-1.439417,-0.341548,1.097869,-0.63593,0.461939,1.107091,-1.448766,-0.341675,1.107091,-0.757205,0.349886,1.795255,2.0,
binance_um,BLUEBIRDUSDT,20231021,222,0.892793,1.051861,-1.184352,-0.132491,1.051861,-1.09117,-0.039309,1.059492,-1.245574,-0.186083,1.059492,-1.101822,-0.04233,1.39325,2.0,
binance_um,BLUEBIRDUSDT,20231022,262,0.90458,1.122914,-1.9711,-0.848186,1.122914,-2.042644,-0.91973,1.120993,-2.02443,-0.903437,1.120993,-1.807467,-0.686474,1.718199,2.0,
binance_um,BLUEBIRDUSDT,20231023,652,0.86365,1.328291,-2.532835,-1.204544,1.328291,-1.227892,0.100399,1.376433,-2.697297,-1.320864,1.376433,-1.439989,-0.063557,3.344013,2.0,
binance_um,BLUEBIRDUSDT,20231024,970,0.876804,1.146534,-2.080828,-0.934294,1.146534,-2.405108,-1.258574,1.175555,-2.248225,-1.07267,1.175555,-2.632508,-1.456953,4.251132,2.0,
binance_um,BLUEBIRDUSDT,20231025,821,0.810962,1.043602,-1.694024,-0.650423,1.043602,-1.523961,-0.48036,1.076045,-1.845865,-0.76982,1.076045,-1.933625,-0.857579,3.399033,2.0,
binance_um,BLUEBIRDUSDT,20231026,1151,0.802085,1.167413,-1.549929,-0.382516,1.167413,-1.115604,0.051808,1.21073,-1.789426,-0.578697,1.21073,-1.364328,-0.153598,4.266319,2.0,
binance_um,BLUEBIRDUSDT,20231027,1116,0.796326,1.38624,-1.505,-0.11876,1.38624,-2.185349,-0.799109,1.460191,-1.648072,-0.187881,1.460191,-2.496076,-1.035885,3.533303,2.0,
binance_um,BLUEBIRDUSDT,20231028,635,0.840787,1.026793,-1.078306,-0.051513,1.026793,-1.304459,-0.277667,1.048368,-1.169925,-0.121558,1.048368,-1.454506,-0.406138,1.75216,2.0,
binance_um,BLUEBIRDUSDT,20231029,474,0.883333,1.073338,-1.43217,-0.358832,1.073338,-1.484009,-0.410671,1.100055,-1.516776,-0.416721,1.100055,-1.552045,-0.45199,1.901268,2.0,
binance_um,BLUEBIRDUSDT,20231030,617,0.86564,1.023606,-1.245635,-0.222028,1.023606,-1.669927,-0.646321,1.045493,-1.443557,-0.398064,1.045493,-1.822247,-0.776754,2.257876,2.0,
binance_um,BLUEBIRDUSDT,20231031,695,0.890791,1.257899,-1.50687,-0.248971,1.257899,-0.901366,0.356533,1.291788,-1.616071,-0.324282,1.291788,-1.051911,0.239877,2.658763,2.0,
binance_um,BLUEBIRDUSDT,20231101,357,0.958824,1.503726,-1.498883,0.004844,1.503726,-0.709351,0.794375,1.511366,-1.479591,0.031775,1.511366,-0.663239,0.848127,2.766653,2.0,
binance_um,BLUEBIRDUSDT,20231102,330,0.975152,1.382075,-1.657164,-0.275089,1.382075,-1.932279,-0.550204,1.391549,-1.664744,-0.273196,1.391549,-1.964962,-0.573413,3.291441,2.0,
binance_um,BLUEBIRDUSDT,20231103,266,0.957895,1.33423,-0.864349,0.469881,1.33423,0.140383,1.474613,1.346902,-0.8642,0.482702,1.346902,0.098304,1.445207,2.580054,2.0,
binance_um,BLUEBIRDUSDT,20231104,305,0.981967,1.429035,-1.22719,0.201844,1.429035,-1.720194,-0.291159,1.428434,-1.231039,0.197395,1.428434,-1.722474,-0.29404,1.909364,2.0,
binance_um,BLUEBIRDUSDT,20231105,432,0.9625,1.362465,-1.787225,-0.42476,1.362465,-1.843436,-0.48097,1.374427,-1.817628,-0.443202,1.374427,-1.886784,-0.512357,2.695713,2.0,
binance_um,BLUEBIRDUSDT,20231106,541,0.961922,1.414184,-1.624627,-0.210442,1.414184,-1.380925,0.03326,1.42616,-1.676312,-0.250152,1.42616,-1.45052,-0.02436,3.23657,2.0,
binance_um,BLUEBIRDUSDT,20231107,596,0.972819,1.378932,-2.022838,-0.643906,1.378932,-2.770224,-1.391292,1.386393,-2.072212,-0.685819,1.386393,-2.760548,-1.374155,3.512077,2.0,
binance_um,BLUEBIRDUSDT,20231108,636,0.968239,1.185039,-1.25556,-0.070521,1.185039,-1.435828,-0.250789,1.191338,-1.263212,-0.071874,1.191338,-1.488164,-0.296826,2.403437,2.0,
binance_um,BLUEBIRDUSDT,20231109,926,0.973434,1.960582,-3.424631,-1.464049,1.960582,-7.190878,-5.230296,1.964707,-3.467292,-1.502584,1.964707,-7.428259,-5.463551,5.441301,2.0,
binance_um,BLUEBIRDUSDT,20231110,759,0.956522,1.444866,-1.142739,0.302127,1.444866,-0.781502,0.663364,1.454023,-1.189578,0.264445,1.454023,-0.739746,0.714277,3.33385,2.0,
binance_um,BLUEBIRDUSDT,20231111,792,0.96553,1.397033,-1.958156,-0.561123,1.397033,-1.708719,-0.311686,1.398516,-1.988668,-0.590153,1.398516,-1.749628,-0.351112,4.030383,2.0,
binance_um,BLUEBIRDUSDT,20231112,605,0.976529,1.410177,-1.51762,-0.107443,1.410177,-1.848266,-0.438089,1.41109,-1.53705,-0.12596,1.41109,-1.788878,-0.377788,3.438622,2.0,
binance_um,BLUEBIRDUSDT,20231113,668,0.95988,1.539574,-2.235936,-0.696362,1.539574,-2.699804,-1.160231,1.532056,-2.300045,-0.767989,1.532056,-2.782222,-1.250166,3.803331,2.0,
binance_um,BLUEBIRDUSDT,20231114,631,0.963233,2.131229,-3.597316,-1.466087,2.131229,-3.555304,-1.424075,2.143913,-3.622367,-1.478455,2.143913,-3.606132,-1.46222,4.008902,2.0,
binance_um,BLUEBIRDUSDT,20231115,493,0.96856,1.341609,-2.086068,-0.744458,1.341609,-2.233055,-0.891445,1.345242,-2.079809,-0.734566,1.345242,-2.315107,-0.969865,2.915046,2.0,
binance_um,BLUEBIRDUSDT,20231116,1016,0.976575,1.470146,-2.430257,-0.960111,1.470146,-2.554755,-1.084609,1.475427,-2.443448,-0.968021,1.475427,-2.580109,-1.104682,4.902291,2.0,
binance_um,BLUEBIRDUSDT,20231117,994,0.953924,1.38037,-1.810948,-0.430577,1.38037,-1.401951,-0.021581,1.384096,-1.861858,-0.477761,1.384096,-1.445992,-0.061895,4.533195,2.0,
binance_um,BLUEBIRDUSDT,20231118,754,0.966976,1.345087,-2.053325,-0.708238,1.345087,-2.830927,-1.48584,1.348074,-2.104758,-0.756684,1.348074,-2.956073,-1.607999,3.36895,2.0,
binance_um,BLUEBIRDUSDT,20231119,496,0.953024,1.260161,-1.396276,-0.136115,1.260161,-2.020085,-0.759923,1.270091,-1.41569,-0.145598,1.270091,-2.104892,-0.8348,2.183987,2.0,
binance_um,BLUEBIRDUSDT,20231120,1024,0.964648,1.753716,-3.056362,-1.302646,1.753716,-4.459249,-2.705533,1.757268,-3.059202,-1.301933,1.757268,-4.191309,-2.43404,4.963197,2.0,
binance_um,BLUEBIRDUSDT,20231121,2525,0.975406,2.323519,-3.852051,-1.528532,2.323519,-3.373565,-1.050046,2.331242,-3.861131,-1.529889,2.331242,-3.25342,-0.922178,8.152588,2.0,
binance_um,BLUEBIRDUSDT,20231122,799,0.941677,1.466415,-1.747045,-0.28063,1.466415,-1.813946,-0.347531,1.465684,-1.774667,-0.308982,1.465684,-1.770119,-0.304435,3.24386,2.0,
binance_um,BLUEBIRDUSDT,20231123,600,0.934333,1.317904,-1.196611,0.121292,1.317904,-1.193175,0.124729,1.33117,-1.237584,0.093586,1.33117,-1.211677,0.119492,2.20422,2.0,
binance_um,BLUEBIRDUSDT,20231124,574,0.958885,1.422646,-1.38711,0.035536,1.422646,-1.617303,-0.194657,1.438601,-1.384753,0.053848,1.438601,-1.651479,-0.212878,2.155891,2.0,
binance_um,BLUEBIRDUSDT,20231125,436,0.943807,1.197733,-1.257388,-0.059655,1.197733,-1.226121,-0.028388,1.208399,-1.284527,-0.076128,1.208399,-1.243755,-0.035356,1.44388,2.0,
binance_um,BLUEBIRDUSDT,20231126,549,0.945537,1.275019,-1.134578,0.140441,1.275019,-1.58365,-0.308631,1.282112,-1.15953,0.122582,1.282112,-1.626387,-0.344276,1.98286,2.0,
binance_um,BLUEBIRDUSDT,20231127,510,0.941569,1.568514,-1.858202,-0.289688,1.568514,-2.698804,-1.13029,1.569441,-1.961507,-0.392066,1.569441,-2.708668,-1.139227,2.77908,2.0,
binance_um,BLUEBIRDUSDT,20231128,434,0.920737,1.322017,-1.226675,0.095342,1.322017,-2.008699,-0.686682,1.334292,-1.32236,0.011932,1.334292,-2.123085,-0.788793,2.263207,2.0,
binance_um,BLUEBIRDUSDT,20231129,476,0.931303,1.199069,-1.273094,-0.074025,1.199069,-1.321566,-0.122498,1.206663,-1.332558,-0.125895,1.206663,-1.428455,-0.221792,2.010626,2.0,
binance_um,BLUEBIRDUSDT,20231130,444,0.931757,1.209907,-1.598738,-0.388831,1.209907,-1.70524,-0.495333,1.225111,-1.677466,-0.452355,1.225111,-1.851244,-0.626133,1.684071,2.0,
binance_um,BLUEBIRDUSDT,20231201,403,0.930521,1.18914,-1.521609,-0.332469,1.18914,-1.578544,-0.389404,1.205389,-1.588378,-0.382989,1.205389,-1.605433,-0.400044,1.628009,2.0,
binance_um,BLUEBIRDUSDT,20231202,364,0.918407,1.423232,-1.332144,0.091088,1.423232,-1.399575,0.023657,1.450044,-1.385314,0.06473,1.450044,-1.452841,-0.002797,1.473589,2.0,
binance_um,BLUEBIRDUSDT,20231203,537,0.941155,1.35999,-1.509525,-0.149536,1.35999,-2.341055,-0.981065,1.370051,-1.531507,-0.161456,1.370051,-2.390248,-1.020196,1.673616,2.0,
binance_um,BLUEBIRDUSDT,20231204,1019,0.942689,1.811443,-1.571833,0.239609,1.811443,-0.883405,0.928038,1.8366,-1.594862,0.241739,1.8366,-1.058971,0.77763,3.729237,2.0,
binance_um,BLUEBIRDUSDT,20231205,829,0.943426,1.447959,-2.608163,-1.160204,1.447959,-3.054166,-1.606207,1.455746,-2.657168,-1.201423,1.455746,-3.082696,-1.62695,3.45526,2.0,
binance_um,BLUEBIRDUSDT,20231206,1080,0.936019,1.527693,-2.46528,-0.937588,1.527693,-2.174434,-0.646741,1.544615,-2.469037,-0.924422,1.544615,-2.266977,-0.722362,4.694579,2.0,
binance_um,BLUEBIRDUSDT,20231207,733,0.933424,1.127116,-2.014007,-0.886891,1.127116,-2.239372,-1.112256,1.130953,-2.01784,-0.886887,1.130953,-2.30795,-1.176998,3.203725,2.0,
binance_um,BLUEBIRDUSDT,20231208,531,0.936723,1.101771,-1.989092,-0.887322,1.101771,-2.344685,-1.242915,1.110258,-1.984884,-0.874626,1.110258,-2.411177,-1.300919,2.738162,2.0,
binance_um,BLUEBIRDUSDT,20231209,476,0.926891,1.284676,-2.472505,-1.187829,1.284676,-2.537648,-1.252972,1.284956,-2.498952,-1.213996,1.284956,-2.520759,-1.235803,3.477647,2.0,
binance_um,BLUEBIRDUSDT,20231210,450,0.911778,1.074059,-2.068658,-0.994599,1.074059,-2.05147,-0.977411,1.069575,-2.074664,-1.00509,1.069575,-2.022602,-0.953027,2.36959,2.0,
binance_um,BLUEBIRDUSDT,20231211,1044,0.937644,1.684567,-3.506477,-1.82191,1.684567,-4.524164,-2.839597,1.714469,-3.531333,-1.816865,1.714469,-4.456163,-2.741694,7.310433,2.0,
binance_um,BLUEBIRDUSDT,20231212,599,0.951753,1.415699,-1.829946,-0.414246,1.415699,-1.492708,-0.077008,1.421174,-1.826097,-0.404923,1.421174,-1.507154,-0.08598,3.959493,2.0,
binance_um,BLUEBIRDUSDT,20231213,498,0.925502,1.477678,-2.140659,-0.662981,1.477678,-1.980331,-0.502653,1.495937,-2.171586,-0.67565,1.495937,-2.047817,-0.55188,3.555884,2.0,
binance_um,BLUEBIRDUSDT,20231214,431,0.908585,1.65099,-2.420027,-0.769037,1.65099,-1.258338,0.392652,1.665174,-2.392243,-0.727069,1.665174,-1.166853,0.498322,3.243573,2.0,
binance_um,BLUEBIRDUSDT,20231215,793,0.93367,1.543229,-1.943118,-0.399889,1.543229,-2.631119,-1.087889,1.54595,-1.961725,-0.415775,1.54595,-2.716769,-1.170819,2.234815,2.0,
binance_um,BLUEBIRDUSDT,20231216,1095,0.93726,1.322977,-1.841739,-0.518761,1.322977,-2.469822,-1.146845,1.317768,-1.869694,-0.551926,1.317768,-2.485134,-1.167367,1.96235,2.0,
binance_um,BLUEBIRDUSDT,20231217,946,0.945877,1.279175,-2.284314,-1.005139,1.279175,-2.404132,-1.124957,1.278201,-2.332536,-1.054335,1.278201,-2.452581,-1.17438,2.189237,2.0,
binance_um,BLUEBIRDUSDT,20231218,1274,0.943956,1.487559,-2.659546,-1.171988,1.487559,-2.72574,-1.238181,1.496029,-2.713918,-1.217888,1.496029,-2.837192,-1.341163,3.033993,2.0,
binance_um,BLUEBIRDUSDT,20231219,1087,0.951794,1.451577,-2.261617,-0.81004,1.451577,-2.479748,-1.028171,1.460308,-2.329398,-0.86909,1.460308,-2.511755,-1.051447,2.690062,2.0,
binance_um,BLUEBIRDUSDT,20231220,1007,0.953923,1.423504,-2.128351,-0.704847,1.423504,-2.26139,-0.837886,1.429029,-2.1712,-0.742171,1.429029,-2.254508,-0.825479,2.628702,2.0,
binance_um,BLUEBIRDUSDT,20231221,1334,0.958621,1.290621,-2.285239,-0.994618,1.290621,-2.669397,-1.378776,1.297501,-2.321263,-1.023761,1.297501,-2.695132,-1.397631,3.097172,2.0,
binance_um,BLUEBIRDUSDT,20231222,1197,0.94528,1.355534,-1.863071,-0.507537,1.355534,-1.931747,-0.576213,1.353925,-1.925979,-0.572055,1.353925,-1.989128,-0.635203,2.74827,2.0,
binance_um,BLUEBIRDUSDT,20231223,834,0.9494,1.225586,-1.853054,-0.627468,1.225586,-2.121221,-0.895635,1.232842,-1.912009,-0.679167,1.232842,-2.17603,-0.943187,1.878109,2.0,
binance_um,BLUEBIRDUSDT,20231224,731,0.961012,1.362613,-1.870731,-0.508118,1.362613,-1.542986,-0.180373,1.37609,-1.913459,-0.537369,1.37609,-1.560463,-0.184373,2.639432,2.0,
binance_um,BLUEBIRDUSDT,20231225,351,0.943875,1.15027,-1.657834,-0.507564,1.15027,-1.849932,-0.699663,1.150798,-1.672865,-0.522067,1.150798,-1.923835,-0.773037,2.179907,2.0,
binance_um,BLUEBIRDUSDT,20231226,1000,0.9541,1.700507,-1.925437,-0.22493,1.700507,-1.853739,-0.153231,1.709835,-1.952438,-0.242603,1.709835,-1.832702,-0.122867,4.962419,2.0,
binance_um,BLUEBIRDUSDT,20231227,837,0.942891,1.259602,-1.565317,-0.305715,1.259602,-1.811957,-0.552355,1.272136,-1.614642,-0.342505,1.272136,-1.787878,-0.515742,3.777396,2.0,
binance_um,BLUEBIRDUSDT,20231228,1890,0.92381,1.096304,-1.304444,-0.20814,1.096304,-1.82233,-0.726026,1.097589,-1.328514,-0.230925,1.097589,-1.933089,-0.8355,4.705236,2.0,
binance_um,BLUEBIRDUSDT,20231229,1724,0.920476,1.022668,-1.697921,-0.675252,1.022668,-1.273827,-0.251158,1.027831,-1.736614,-0.708782,1.027831,-1.334019,-0.306187,3.834612,2.0,
binance_um,BLUEBIRDUSDT,20231230,1191,0.911587,0.94736,-1.538495,-0.591135,0.94736,-1.622102,-0.674742,0.954402,-1.599749,-0.645346,0.954402,-1.600008,-0.645606,2.213565,2.0,
binance_um,BLUEBIRDUSDT,20231231,1279,0.913917,0.943725,-1.308865,-0.36514,0.943725,-1.318521,-0.374796,0.945888,-1.295125,-0.349238,0.945888,-1.352882,-0.406994,2.333412,2.0,
binance_um,BLUEBIRDUSDT,20240101,1137,0.910818,0.932281,-1.355465,-0.423184,0.932281,-1.3541,-0.421819,0.941673,-1.356738,-0.415065,0.941673,-1.441816,-0.500143,1.875427,2.0,
binance_um,BLUEBIRDUSDT,20240102,1025,0.917463,0.993246,-1.319409,-0.326163,0.993246,-0.903479,0.089767,1.001954,-1.326842,-0.324888,1.001954,-0.846449,0.155505,2.89837,2.0,
binance_um,BLUEBIRDUSDT,20240103,1399,0.951322,2.134003,-3.541227,-1.407224,2.134003,-2.79605,-0.662047,2.144386,-3.591668,-1.447282,2.144386,-3.092457,-0.948071,6.662691,2.0,
binance_um,BLUEBIRDUSDT,20240104,602,0.937043,1.144701,-1.454822,-0.310121,1.144701,-1.873072,-0.728371,1.145262,-1.538167,-0.392905,1.145262,-1.826979,-0.681717,3.136759,2.0,
binance_um,BLUEBIRDUSDT,20240105,549,0.948452,1.472262,-1.612672,-0.140411,1.472262,-1.517043,-0.044782,1.478979,-1.643892,-0.164913,1.478979,-1.720068,-0.241088,4.092556,2.0,
binance_um,BLUEBIRDUSDT,20240106,447,0.93915,1.234657,-1.649057,-0.4144,1.234657,-1.11754,0.117116,1.25067,-1.744387,-0.493718,1.25067,-1.293395,-0.042725,3.567148,2.0,
binance_um,BLUEBIRDUSDT,20240107,396,0.942424,1.136843,-1.420204,-0.283361,1.136843,-0.960066,0.176777,1.138105,-1.559472,-0.421366,1.138105,-1.087479,0.050627,3.323452,2.0,
binance_um,BLUEBIRDUSDT,20240108,452,0.950221,1.523414,-1.7509,-0.227486,1.523414,-1.862773,-0.339359,1.533644,-1.798326,-0.264682,1.533644,-1.785692,-0.252048,4.610918,2.0,
binance_um,BLUEBIRDUSDT,20240109,644,0.940683,2.204817,-2.004602,0.200215,2.204817,-1.218153,0.986664,2.203135,-2.058334,0.1448,2.203135,-0.95006,1.253075,5.429443,2.0,
binance_um,BLUEBIRDUSDT,20240110,605,0.926281,1.925344,-0.830498,1.094846,1.925344,-3.039603,-1.114259,1.940407,-0.809921,1.130486,1.940407,-3.022348,-1.081941,4.608814,2.0,
binance_um,BLUEBIRDUSDT,20240111,458,0.926419,1.67982,-1.167546,0.512275,1.67982,-1.740021,-0.0602,1.68107,-1.25551,0.42556,1.68107,-1.922712,-0.241642,4.432186,2.0,
binance_um,BLUEBIRDUSDT,20240112,432,0.936806,1.739937,-1.376776,0.363161,1.739937,0.557217,2.297154,1.766113,-1.432283,0.333831,1.766113,0.589425,2.355538,4.5517,2.0,
binance_um,BLUEBIRDUSDT,20240113,264,0.934091,1.327519,-0.851184,0.476334,1.327519,-0.999349,0.32817,1.320168,-0.85351,0.466658,1.320168,-0.966208,0.35396,2.643699,2.0,
binance_um,BLUEBIRDUSDT,20240114,394,0.932995,1.18198,-0.939738,0.242242,1.18198,-1.400652,-0.218672,1.186646,-0.927334,0.259312,1.186646,-1.307415,-0.120769,2.981613,2.0,
binance_um,BLUEBIRDUSDT,20240115,492,0.936382,1.202653,-1.266317,-0.063664,1.202653,-1.326385,-0.123733,1.203237,-1.234147,-0.030909,1.203237,-1.290663,-0.087425,3.311019,2.0,
binance_um,BLUEBIRDUSDT,20240116,416,0.935096,1.489869,-0.86535,0.624519,1.489869,-1.105978,0.383891,1.490992,-0.938588,0.552403,1.490992,-1.256534,0.234458,2.511965,2.0,
binance_um,BLUEBIRDUSDT,20240117,293,0.93686,1.274302,-1.319863,-0.04556,1.274302,-1.486721,-0.212418,1.281379,-1.312655,-0.031276,1.281379,-1.500471,-0.219092,2.651129,2.0,
binance_um,BLUEBIRDUSDT,20240118,411,0.950122,1.278695,-1.55273,-0.274035,1.278695,-0.479314,0.799381,1.287286,-1.582342,-0.295056,1.287286,-0.513158,0.774128,2.68616,2.0,
binance_um,BLUEBIRDUSDT,20240119,571,0.956042,1.409551,-1.720978,-0.311428,1.409551,-1.969573,-0.560022,1.424432,-1.722444,-0.298012,1.424432,-1.966497,-0.542065,3.03992,2.0,
binance_um,BLUEBIRDUSDT,20240120,425,0.932941,1.03976,-1.733929,-0.694169,1.03976,-2.124754,-1.084994,1.050163,-1.809056,-0.758893,1.050163,-2.258105,-1.207942,2.589751,2.0,
binance_um,BLUEBIRDUSDT,20240121,585,0.947179,1.077213,-1.385206,-0.307993,1.077213,-1.338598,-0.261385,1.081967,-1.34735,-0.265383,1.081967,-1.184488,-0.102521,2.764534,2.0,
binance_um,BLUEBIRDUSDT,20240122,693,0.924098,1.142144,-1.644452,-0.502309,1.142144,-2.071395,-0.929251,1.151243,-1.702866,-0.551623,1.151243,-2.248565,-1.097322,4.006446,2.0,
binance_um,BLUEBIRDUSDT,20240123,532,0.93891,1.303665,-2.086732,-0.783067,1.303665,-2.500955,-1.19729,1.311821,-2.180708,-0.868887,1.311821,-2.746901,-1.43508,4.199936,2.0,
binance_um,BLUEBIRDUSDT,20240124,370,0.951351,1.108816,-1.644189,-0.535373,1.108816,-2.264275,-1.155459,1.118848,-1.640619,-0.521771,1.118848,-2.308813,-1.189965,2.936579,2.0,
binance_um,BLUEBIRDUSDT,20240125,413,0.951574,1.034649,-1.788434,-0.753784,1.034649,-2.057924,-1.023275,1.032977,-1.811416,-0.778439,1.032977,-2.03029,-0.997314,2.706288,2.0,
binance_um,BLUEBIRDUSDT,20240126,482,0.948963,0.992323,-1.457864,-0.465541,0.992323,-1.169527,-0.177204,0.999383,-1.515034,-0.51565,0.999383,-1.208448,-0.209065,2.068268,2.0,
