coin,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp
SUI,20250707,7258,1.0,0.182246,-0.975473,-0.793227,0.182246,-0.841892,-0.659645,0.182246,-0.975473,-0.793227,0.182246,-0.841892,-0.659645,3.473926
SUI,20250710,14669,1.0,0.174226,-0.95267,-0.778444,0.174226,-0.926248,-0.752022,0.174226,-0.95267,-0.778444,0.174226,-0.926248,-0.752022,4.840964
SUI,20250713,8309,1.0,0.15555,-1.193742,-1.038192,0.15555,-1.240199,-1.084649,0.15555,-1.193742,-1.038192,0.15555,-1.240199,-1.084649,4.043516
SUI,20250716,16276,1.0,0.138589,-0.987604,-0.849015,0.138589,-1.211407,-1.072818,0.138589,-0.987604,-0.849015,0.138589,-1.211407,-1.072818,4.614179
SUI,20250719,11352,1.0,0.144611,-1.013896,-0.869284,0.144611,-1.045939,-0.901328,0.144611,-1.013896,-0.869284,0.144611,-1.045939,-0.901328,4.131954
SUI,20250722,15795,1.0,0.14673,-1.013474,-0.866744,0.14673,-0.800651,-0.653921,0.14673,-1.013474,-0.866744,0.14673,-0.800651,-0.653921,5.810739
SUI,20250725,17866,1.0,0.151836,-0.938416,-0.78658,0.151836,-1.017049,-0.865213,0.151836,-0.938416,-0.78658,0.151836,-1.017049,-0.865213,6.193657
SUI,20250727,18235,1.0,0.132638,-0.920087,-0.787449,0.132638,-0.742622,-0.609984,0.132638,-0.920087,-0.787449,0.132638,-0.742622,-0.609984,4.822865
SUI,20250728,18116,1.0,0.138397,-0.868467,-0.73007,0.138397,-0.642279,-0.503882,0.138397,-0.868467,-0.73007,0.138397,-0.642279,-0.503882,5.163155
SUI,20250731,15237,1.0,0.145931,-1.001527,-0.855597,0.145931,-0.911586,-0.765656,0.145931,-1.001527,-0.855597,0.145931,-0.911586,-0.765656,4.516994
SUI,20250801,17867,1.0,0.170956,-1.031009,-0.860053,0.170956,-0.97219,-0.801234,0.170956,-1.031009,-0.860053,0.170956,-0.97219,-0.801234,7.13112
SUI,20250803,7154,1.0,0.159743,-0.962814,-0.803071,0.159743,-0.907107,-0.747365,0.159743,-0.962814,-0.803071,0.159743,-0.907107,-0.747365,3.67843
SUI,20250806,14223,1.0,0.154624,-1.152694,-0.99807,0.154624,-1.340418,-1.185794,0.154624,-1.152694,-0.99807,0.154624,-1.340418,-1.185794,4.23783
SUI,20250809,10119,1.0,0.137084,-0.992442,-0.855357,0.137084,-0.9787,-0.841615,0.137084,-0.992442,-0.855357,0.137084,-0.9787,-0.841615,3.865499
SUI,20250811,11594,1.0,0.1433,-0.946608,-0.803308,0.1433,-0.744845,-0.601546,0.1433,-0.946608,-0.803308,0.1433,-0.744845,-0.601546,4.560143
SUI,20250812,10031,1.0,0.147107,-0.946596,-0.799488,0.147107,-1.212126,-1.065019,0.147107,-0.946596,-0.799488,0.147107,-1.212126,-1.065019,4.345479
SUI,20250815,10050,1.0,0.143587,-1.087391,-0.943805,0.143587,-1.492264,-1.348677,0.143587,-1.087391,-0.943805,0.143587,-1.492264,-1.348677,4.855029
SUI,20250816,5036,1.0,0.1411,-0.985315,-0.844215,0.1411,-1.045818,-0.904718,0.1411,-0.985315,-0.844215,0.1411,-1.045818,-0.904718,2.897076
SUI,20250818,10531,1.0,0.148807,-0.909584,-0.760777,0.148807,-1.090507,-0.9417,0.148807,-0.909584,-0.760777,0.148807,-1.090507,-0.9417,4.294083
XRP,20230401,2216,1.0,1.025179,-2.620273,-1.595094,1.025179,-1.886773,-0.861594,1.025179,-2.620273,-1.595094,1.025179,-1.886773,-0.861594,5.849297
XRP,20230404,899,1.0,1.007347,-1.873393,-0.866046,1.007347,-1.898626,-0.891279,1.007347,-1.873393,-0.866046,1.007347,-1.898626,-0.891279,3.408699
XRP,20230407,1048,1.0,0.987623,-1.71343,-0.725806,0.987623,-1.898876,-0.911253,0.987623,-1.71343,-0.725806,0.987623,-1.898876,-0.911253,3.381324
XRP,20230410,457,1.0,0.990441,-1.733896,-0.743455,0.990441,-1.193092,-0.202651,0.990441,-1.733896,-0.743455,0.990441,-1.193092,-0.202651,1.987385
XRP,20230413,454,1.0,0.990334,-1.337219,-0.346885,0.990334,-0.500424,0.48991,0.990334,-1.337219,-0.346885,0.990334,-0.500424,0.48991,2.052461
XRP,20230416,409,1.0,0.963517,-1.553593,-0.590076,0.963517,-2.115934,-1.152417,0.963517,-1.553593,-0.590076,0.963517,-2.115934,-1.152417,1.662569
XRP,20230419,2904,1.0,1.174583,-2.258994,-1.084411,1.174583,-1.387465,-0.212882,1.174583,-2.258994,-1.084411,1.174583,-1.387465,-0.212882,7.219102
XRP,20230422,918,1.0,1.082151,-1.983728,-0.901577,1.082151,-2.10924,-1.027089,1.082151,-1.983728,-0.901577,1.082151,-2.10924,-1.027089,3.116029
XRP,20230425,758,1.0,1.089381,-1.466417,-0.377036,1.089381,-1.589058,-0.499677,1.089381,-1.466417,-0.377036,1.089381,-1.589058,-0.499677,3.000811
XRP,20230428,901,1.0,1.060019,-2.019355,-0.959336,1.060019,-2.05903,-0.999011,1.060019,-2.019355,-0.959336,1.060019,-2.05903,-0.999011,3.11277
XRP,20230501,582,1.0,1.089157,-2.032008,-0.942851,1.089157,-1.56906,-0.479904,1.089157,-2.032008,-0.942851,1.089157,-1.56906,-0.479904,2.772115
XRP,20230504,292,1.0,1.087154,-1.588034,-0.50088,1.087154,-1.45634,-0.369186,1.087154,-1.588034,-0.50088,1.087154,-1.45634,-0.369186,1.683623
XRP,20230507,221,1.0,1.103796,-3.137948,-2.034152,1.103796,-2.778118,-1.674322,1.103796,-3.137948,-2.034152,1.103796,-2.778118,-1.674322,1.869177
XRP,20230510,1105,1.0,1.21118,-3.484195,-2.273015,1.21118,-0.491403,0.719777,1.21118,-3.484195,-2.273015,1.21118,-0.491403,0.719777,4.684259
XRP,20230513,182,1.0,1.17435,-1.819293,-0.644943,1.17435,-2.306168,-1.131818,1.17435,-1.819293,-0.644943,1.17435,-2.306168,-1.131818,1.62152
XRP,20230516,702,1.0,1.17527,-2.705776,-1.530506,1.17527,-3.095171,-1.919902,1.17527,-2.705776,-1.530506,1.17527,-3.095171,-1.919902,3.296425
XRP,20230519,1101,1.0,1.086223,-1.671942,-0.585719,1.086223,-1.347147,-0.260924,1.086223,-1.671942,-0.585719,1.086223,-1.347147,-0.260924,3.863887
XRP,20230522,586,1.0,1.096771,-2.113539,-1.016769,1.096771,-2.779363,-1.682592,1.096771,-2.113539,-1.016769,1.096771,-2.779363,-1.682592,2.673191
XRP,20230525,361,1.0,1.117656,-1.53503,-0.417373,1.117656,-1.540281,-0.422624,1.117656,-1.53503,-0.417373,1.117656,-1.540281,-0.422624,2.172173
XRP,20230528,401,1.0,1.053311,-2.683491,-1.630179,1.053311,-2.631378,-1.578067,1.053311,-2.683491,-1.630179,1.053311,-2.631378,-1.578067,2.041498
XRP,20230531,1408,1.0,0.978371,-1.718283,-0.739912,0.978371,-1.483895,-0.505524,0.978371,-1.718283,-0.739912,0.978371,-1.483895,-0.505524,3.990874
XRP,20230603,612,1.0,0.965372,-1.511165,-0.545793,0.965372,-1.704824,-0.739452,0.965372,-1.511165,-0.545793,0.965372,-1.704824,-0.739452,2.283393
XRP,20230606,1569,1.0,0.981206,-1.735958,-0.754752,0.981206,-2.422197,-1.440991,0.981206,-1.735958,-0.754752,0.981206,-2.422197,-1.440991,3.848339
XRP,20230609,1140,1.0,0.941671,-1.332177,-0.390505,0.941671,-1.735683,-0.794011,0.941671,-1.332177,-0.390505,0.941671,-1.735683,-0.794011,3.112807
XRP,20230612,987,1.0,0.975102,-1.91804,-0.942938,0.975102,-2.008337,-1.033235,0.975102,-1.91804,-0.942938,0.975102,-2.008337,-1.033235,3.50339
XRP,20230615,1109,1.0,1.051553,-1.684241,-0.632688,1.051553,-1.586448,-0.534895,1.051553,-1.684241,-0.632688,1.051553,-1.586448,-0.534895,3.995859
XRP,20230618,744,1.0,1.037262,-2.202797,-1.165535,1.037262,-2.24146,-1.204199,1.037262,-2.202797,-1.165535,1.037262,-2.24146,-1.204199,3.233764
XRP,20230621,1001,1.0,1.012123,-1.654792,-0.642669,1.012123,-1.276364,-0.264241,1.012123,-1.654792,-0.642669,1.012123,-1.276364,-0.264241,3.380395
XRP,20230624,632,1.0,1.043387,-1.585192,-0.541805,1.043387,-0.90749,0.135897,1.043387,-1.585192,-0.541805,1.043387,-0.90749,0.135897,2.716002
XRP,20230627,388,1.0,1.043059,-1.47291,-0.429851,1.043059,-1.375838,-0.332779,1.043059,-1.47291,-0.429851,1.043059,-1.375838,-0.332779,2.267767
XRP,20230630,1376,1.0,1.103038,-2.723766,-1.620728,1.103038,-3.66813,-2.565092,1.103038,-2.723766,-1.620728,1.103038,-3.66813,-2.565092,4.389141
XRP,20230703,628,1.0,1.045644,-2.09252,-1.046875,1.045644,-1.487454,-0.441809,1.045644,-2.09252,-1.046875,1.045644,-1.487454,-0.441809,2.750626
XRP,20230706,522,1.0,1.060641,-1.165744,-0.105103,1.060641,-1.506755,-0.446114,1.060641,-1.165744,-0.105103,1.060641,-1.506755,-0.446114,2.784618
XRP,20230709,162,1.0,1.071934,-1.354411,-0.282477,1.071934,-1.032732,0.039202,1.071934,-1.354411,-0.282477,1.071934,-1.032732,0.039202,1.241829
XRP,20230712,296,1.0,1.059718,-1.583068,-0.52335,1.059718,-2.420455,-1.360737,1.059718,-1.583068,-0.52335,1.059718,-2.420455,-1.360737,1.902165
XRP,20230715,7129,1.0,0.727015,-1.496631,-0.769616,0.727015,-1.412569,-0.685553,0.727015,-1.496631,-0.769616,0.727015,-1.412569,-0.685553,8.189526
XRP,20230718,5673,1.0,0.675119,-1.242949,-0.56783,0.675119,-0.98901,-0.313891,0.675119,-1.242949,-0.56783,0.675119,-0.98901,-0.313891,6.162328
XRP,20230721,3710,1.0,0.648519,-1.370934,-0.722414,0.648519,-1.227601,-0.579082,0.648519,-1.370934,-0.722414,0.648519,-1.227601,-0.579082,4.385459
XRP,20230724,4358,1.0,0.744847,-1.599039,-0.854191,0.744847,-1.379694,-0.634846,0.744847,-1.599039,-0.854191,0.744847,-1.379694,-0.634846,5.460918
XRP,20230727,2287,1.0,0.700044,-1.506156,-0.806112,0.700044,-1.724884,-1.02484,0.700044,-1.506156,-0.806112,0.700044,-1.724884,-1.02484,3.483304
XRP,20230730,2098,1.0,0.757492,-1.976652,-1.21916,0.757492,-1.256101,-0.498609,0.757492,-1.976652,-1.21916,0.757492,-1.256101,-0.498609,3.409679
XRP,20230802,1576,1.0,0.744409,-1.470597,-0.726188,0.744409,-0.505708,0.238701,0.744409,-1.470597,-0.726188,0.744409,-0.505708,0.238701,2.987163
XRP,20230805,1643,1.0,0.817396,-1.801931,-0.984535,0.817396,-1.519115,-0.701719,0.817396,-1.801931,-0.984535,0.817396,-1.519115,-0.701719,3.201867
XRP,20230808,1883,1.0,0.795634,-1.321313,-0.525679,0.795634,-0.987743,-0.192108,0.795634,-1.321313,-0.525679,0.795634,-0.987743,-0.192108,3.150261
XRP,20230811,781,1.0,0.792701,-1.205567,-0.412866,0.792701,-1.180448,-0.387746,0.792701,-1.205567,-0.412866,0.792701,-1.180448,-0.387746,1.94282
XRP,20230814,672,1.0,0.796693,-1.187411,-0.390718,0.796693,-1.037388,-0.240696,0.796693,-1.187411,-0.390718,0.796693,-1.037388,-0.240696,1.720422
XRP,20230817,7981,1.0,1.309424,-2.285606,-0.976182,1.309424,-1.384581,-0.075157,1.309424,-2.285606,-0.976182,1.309424,-1.384581,-0.075157,16.753516
XRP,20230820,2697,1.0,0.942394,-1.851676,-0.909282,0.942394,-1.864488,-0.922094,0.942394,-1.851676,-0.909282,0.942394,-1.864488,-0.922094,4.421732
XRP,20230823,1085,1.0,0.956906,-1.983041,-1.026135,0.956906,-2.003832,-1.046925,0.956906,-1.983041,-1.026135,0.956906,-2.003832,-1.046925,2.9371
XRP,20230826,395,1.0,0.955448,-1.166229,-0.210781,0.955448,-1.050462,-0.095013,0.955448,-1.166229,-0.210781,0.955448,-1.050462,-0.095013,1.587354
XRP,20230829,2089,1.0,0.95852,-1.574517,-0.615997,0.95852,-0.971646,-0.013126,0.95852,-1.574517,-0.615997,0.95852,-0.971646,-0.013126,3.856273
XRP,20230901,953,1.0,1.006161,-2.245752,-1.239591,1.006161,-1.54735,-0.541189,1.006161,-2.245752,-1.239591,1.006161,-1.54735,-0.541189,2.96918
XRP,20230904,716,1.0,0.991164,-1.939335,-0.948171,0.991164,-2.274743,-1.283578,0.991164,-1.939335,-0.948171,0.991164,-2.274743,-1.283578,2.230424
XRP,20230907,418,1.0,1.02104,-1.454115,-0.433074,1.02104,-1.431635,-0.410595,1.02104,-1.454115,-0.433074,1.02104,-1.431635,-0.410595,1.491701
XRP,20230910,485,1.0,1.006394,-1.379597,-0.373203,1.006394,-1.580695,-0.574302,1.006394,-1.379597,-0.373203,1.006394,-1.580695,-0.574302,1.687658
XRP,20230913,890,1.0,1.114752,-2.596946,-1.482194,1.114752,-4.061559,-2.946807,1.114752,-2.596946,-1.482194,1.114752,-4.061559,-2.946807,3.510084
XRP,20230916,294,1.0,1.003286,-1.493618,-0.490332,1.003286,-1.925499,-0.922213,1.003286,-1.493618,-0.490332,1.003286,-1.925499,-0.922213,1.437565
XRP,20230919,644,1.0,0.990691,-1.101807,-0.111115,0.990691,-1.901514,-0.910823,0.990691,-1.101807,-0.111115,0.990691,-1.901514,-0.910823,2.528126
XRP,20230922,452,1.0,0.982877,-1.551302,-0.568425,0.982877,-1.367881,-0.385004,0.982877,-1.551302,-0.568425,0.982877,-1.367881,-0.385004,1.984786
XRP,20230925,675,1.0,1.007299,-1.591178,-0.583878,1.007299,-1.114063,-0.106764,1.007299,-1.591178,-0.583878,1.007299,-1.114063,-0.106764,2.542419
XRP,20230928,527,1.0,0.99784,-1.382193,-0.384353,0.99784,-1.110047,-0.112207,0.99784,-1.382193,-0.384353,0.99784,-1.110047,-0.112207,1.93002
XRP,20231001,546,1.0,0.973862,-1.528523,-0.554661,0.973862,-1.718992,-0.745131,0.973862,-1.528523,-0.554661,0.973862,-1.718992,-0.745131,1.858022
XRP,20231004,2434,1.0,0.956228,-1.985106,-1.028878,0.956228,-1.813662,-0.857434,0.956228,-1.985106,-1.028878,0.956228,-1.813662,-0.857434,4.244644
XRP,20231007,168,1.0,0.963104,-1.0318,-0.068696,0.963104,-0.79778,0.165324,0.963104,-1.0318,-0.068696,0.963104,-0.79778,0.165324,0.988936
XRP,20231010,450,1.0,1.012927,-1.433054,-0.420128,1.012927,-1.166984,-0.154057,1.012927,-1.433054,-0.420128,1.012927,-1.166984,-0.154057,2.032365
XRP,20231013,401,1.0,1.063568,-1.941261,-0.877693,1.063568,-2.134744,-1.071176,1.063568,-1.941261,-0.877693,1.063568,-2.134744,-1.071176,2.103367
XRP,20231016,1154,1.0,1.032717,-2.096993,-1.064276,1.032717,-2.280162,-1.247445,1.032717,-2.096993,-1.064276,1.032717,-2.280162,-1.247445,2.855978
XRP,20231019,2173,1.0,1.033111,-2.902497,-1.869387,1.033111,-3.541664,-2.508553,1.033111,-2.902497,-1.869387,1.033111,-3.541664,-2.508553,4.751095
XRP,20231022,459,1.0,0.983928,-1.049113,-0.065184,0.983928,-0.65795,0.325978,0.983928,-1.049113,-0.065184,0.983928,-0.65795,0.325978,2.172475
XRP,20231025,945,1.0,0.909179,-1.255808,-0.346629,0.909179,-0.994519,-0.08534,0.909179,-1.255808,-0.346629,0.909179,-0.994519,-0.08534,3.668074
XRP,20231028,290,1.0,0.916024,-1.182469,-0.266445,0.916024,-1.320566,-0.404542,0.916024,-1.182469,-0.266445,0.916024,-1.320566,-0.404542,1.415686
XRP,20231031,2922,1.0,0.87488,-2.464121,-1.589241,0.87488,-2.069652,-1.194772,0.87488,-2.464121,-1.589241,0.87488,-2.069652,-1.194772,5.219134
XRP,20231103,1265,1.0,0.843147,-1.810585,-0.967438,0.843147,-1.713068,-0.869921,0.843147,-1.810585,-0.967438,0.843147,-1.713068,-0.869921,3.71692
XRP,20231106,6624,1.0,0.732147,-1.402714,-0.670567,0.732147,-1.40408,-0.671933,0.732147,-1.402714,-0.670567,0.732147,-1.40408,-0.671933,6.580224
XRP,20231109,9259,1.0,0.947506,-2.216601,-1.269094,0.947506,-0.47528,0.472227,0.947506,-2.216601,-1.269094,0.947506,-0.47528,0.472227,11.596777
XRP,20231112,1400,1.0,0.762134,-1.417446,-0.655311,0.762134,-0.797133,-0.034999,0.762134,-1.417446,-0.655311,0.762134,-0.797133,-0.034999,3.1024
XRP,20231115,1960,1.0,0.801149,-1.445876,-0.644727,0.801149,-1.327713,-0.526564,0.801149,-1.445876,-0.644727,0.801149,-1.327713,-0.526564,3.319992
XRP,20231118,938,1.0,0.830242,-1.566835,-0.736593,0.830242,-1.265059,-0.434817,0.830242,-1.566835,-0.736593,0.830242,-1.265059,-0.434817,2.757552
XRP,20231121,2404,1.0,0.896854,-1.800205,-0.903352,0.896854,-1.702959,-0.806105,0.896854,-1.800205,-0.903352,0.896854,-1.702959,-0.806105,4.827304
XRP,20231124,1103,1.0,0.826771,-1.200369,-0.373597,0.826771,-0.895626,-0.068855,0.826771,-1.200369,-0.373597,0.826771,-0.895626,-0.068855,2.601774
XRP,20231127,1123,1.0,0.839553,-1.509789,-0.670236,0.839553,-1.903947,-1.064393,0.839553,-1.509789,-0.670236,0.839553,-1.903947,-1.064393,2.786896
XRP,20231130,710,1.0,0.850909,-1.708469,-0.85756,0.850909,-1.689256,-0.838347,0.850909,-1.708469,-0.85756,0.850909,-1.689256,-0.838347,1.959919
XRP,20231203,1036,1.0,0.805814,-1.263423,-0.457609,0.805814,-1.596456,-0.790642,0.805814,-1.263423,-0.457609,0.805814,-1.596456,-0.790642,2.243526
XRP,20231206,2492,1.0,0.810288,-1.621296,-0.811008,0.810288,-1.328871,-0.518583,0.810288,-1.621296,-0.811008,0.810288,-1.328871,-0.518583,3.903141
XRP,20231209,4245,1.0,0.765952,-1.878143,-1.112191,0.765952,-1.555753,-0.789802,0.765952,-1.878143,-1.112191,0.765952,-1.555753,-0.789802,5.005491
XRP,20231212,1366,1.0,0.813843,-1.586577,-0.772734,0.813843,-1.558089,-0.744246,0.813843,-1.586577,-0.772734,0.813843,-1.558089,-0.744246,3.060006
XRP,20231215,1352,1.0,0.8097,-1.679318,-0.869618,0.8097,-1.958471,-1.148771,0.8097,-1.679318,-0.869618,0.8097,-1.958471,-1.148771,2.798929
XRP,20231218,1696,1.0,0.850844,-1.519232,-0.668388,0.850844,-1.848688,-0.997845,0.850844,-1.519232,-0.668388,0.850844,-1.848688,-0.997845,3.315324
XRP,20231221,878,1.0,0.827297,-1.280979,-0.453682,0.827297,-1.360647,-0.53335,0.827297,-1.280979,-0.453682,0.827297,-1.360647,-0.53335,2.17701
XRP,20231224,1279,1.0,0.867355,-1.841257,-0.973902,0.867355,-1.068454,-0.201098,0.867355,-1.841257,-0.973902,0.867355,-1.068454,-0.201098,2.58828
XRP,20231227,1272,1.0,0.810085,-1.614809,-0.804724,0.810085,-1.796349,-0.986264,0.810085,-1.614809,-0.804724,0.810085,-1.796349,-0.986264,3.082689
XRP,20231230,674,1.0,0.808245,-1.34525,-0.537005,0.808245,-1.231996,-0.423751,0.808245,-1.34525,-0.537005,0.808245,-1.231996,-0.423751,1.904239
XRP,20240102,1069,1.0,0.812788,-1.545954,-0.733166,0.812788,-1.654873,-0.842085,0.812788,-1.545954,-0.733166,0.812788,-1.654873,-0.842085,2.516552
XRP,20240105,2109,1.0,1.009604,-1.163353,-0.15375,1.009604,-1.71013,-0.700526,1.009604,-1.163353,-0.15375,1.009604,-1.71013,-0.700526,4.611093
XRP,20240108,2898,1.0,0.905221,-1.886963,-0.981742,0.905221,-1.224687,-0.319465,0.905221,-1.886963,-0.981742,0.905221,-1.224687,-0.319465,5.591295
XRP,20240111,3140,1.0,0.848254,-1.311768,-0.463514,0.848254,-1.343382,-0.495128,0.848254,-1.311768,-0.463514,0.848254,-1.343382,-0.495128,4.950499
XRP,20240114,1053,1.0,0.866952,-2.047951,-1.180999,0.866952,-2.649142,-1.78219,0.866952,-2.047951,-1.180999,0.866952,-2.649142,-1.78219,3.22437
XRP,20240117,565,1.0,0.896838,-1.586407,-0.689568,0.896838,-1.633998,-0.73716,0.896838,-1.586407,-0.689568,0.896838,-1.633998,-0.73716,2.379761
XRP,20240120,544,1.0,0.924089,-1.74056,-0.816472,0.924089,-1.44665,-0.522561,0.924089,-1.74056,-0.816472,0.924089,-1.44665,-0.522561,2.20514
XRP,20240123,1603,1.0,0.985372,-1.492195,-0.506823,0.985372,-1.509939,-0.524566,0.985372,-1.492195,-0.506823,0.985372,-1.509939,-0.524566,4.129886
XRP,20240126,674,1.0,0.972113,-1.470705,-0.498592,0.972113,-1.409418,-0.437305,0.972113,-1.470705,-0.498592,0.972113,-1.409418,-0.437305,2.589823
XRP,20240129,732,1.0,0.956441,-1.431433,-0.474992,0.956441,-1.400875,-0.444434,0.956441,-1.431433,-0.474992,0.956441,-1.400875,-0.444434,2.531804
XRP,20240201,846,1.0,1.034015,-1.590442,-0.556426,1.034015,-1.376848,-0.342833,1.034015,-1.590442,-0.556426,1.034015,-1.376848,-0.342833,2.863097
XRP,20240204,688,1.0,1.010206,-1.31797,-0.307764,1.010206,-0.497218,0.512988,1.010206,-1.31797,-0.307764,1.010206,-0.497218,0.512988,2.182436
XRP,20240207,566,1.0,1.018721,-1.553459,-0.534738,1.018721,-1.059901,-0.04118,1.018721,-1.553459,-0.534738,1.018721,-1.059901,-0.04118,2.297934
XRP,20240210,362,1.0,0.958622,-1.265608,-0.306986,0.958622,-1.244043,-0.285421,0.958622,-1.265608,-0.306986,0.958622,-1.244043,-0.285421,1.428302
XRP,20240213,1079,1.0,1.002966,-1.39836,-0.395395,1.002966,-1.147149,-0.144183,1.002966,-1.39836,-0.395395,1.002966,-1.147149,-0.144183,2.656012
XRP,20240216,1668,1.0,0.889796,-1.560612,-0.670816,0.889796,-1.845667,-0.955871,0.889796,-1.560612,-0.670816,0.889796,-1.845667,-0.955871,3.409883
XRP,20240219,925,1.0,0.904962,-1.260744,-0.355782,0.904962,-0.788538,0.116424,0.904962,-1.260744,-0.355782,0.904962,-0.788538,0.116424,2.771294
XRP,20240222,823,1.0,0.929753,-1.684044,-0.754291,0.929753,-1.331014,-0.40126,0.929753,-1.684044,-0.754291,0.929753,-1.331014,-0.40126,2.95005
XRP,20240225,471,1.0,0.916539,-1.409598,-0.493059,0.916539,-1.23534,-0.318801,0.916539,-1.409598,-0.493059,0.916539,-1.23534,-0.318801,1.587451
XRP,20240228,6387,1.0,1.10952,-1.298161,-0.18864,1.10952,-3.995022,-2.885502,1.10952,-1.298161,-0.18864,1.10952,-3.995022,-2.885502,8.892413
XRP,20240302,5737,1.0,0.7981,-1.638952,-0.840852,0.7981,-1.414223,-0.616123,0.7981,-1.638952,-0.840852,0.7981,-1.414223,-0.616123,5.542105
XRP,20240305,15077,1.0,1.05954,-1.656633,-0.597093,1.05954,-2.13005,-1.07051,1.05954,-1.656633,-0.597093,1.05954,-2.13005,-1.07051,11.568583
XRP,20240308,3811,1.0,1.029661,-1.521673,-0.492012,1.029661,-3.496489,-2.466828,1.029661,-1.521673,-0.492012,1.029661,-3.496489,-2.466828,5.383875
XRP,20240311,13883,1.0,0.78409,-1.077554,-0.293464,0.78409,-0.121893,0.662197,0.78409,-1.077554,-0.293464,0.78409,-0.121893,0.662197,10.157199
XRP,20240314,5642,1.0,0.760457,-1.17573,-0.415273,0.760457,-0.598636,0.161821,0.760457,-1.17573,-0.415273,0.760457,-0.598636,0.161821,6.400761
XRP,20240317,2519,1.0,0.821498,-1.506995,-0.685497,0.821498,-1.388447,-0.566949,0.821498,-1.506995,-0.685497,0.821498,-1.388447,-0.566949,4.259227
XRP,20240320,4476,1.0,0.854329,-1.264526,-0.410197,0.854329,-1.427079,-0.57275,0.854329,-1.264526,-0.410197,0.854329,-1.427079,-0.57275,6.013442
XRP,20240323,1349,1.0,0.807128,-1.709324,-0.902196,0.807128,-1.513869,-0.706741,0.807128,-1.709324,-0.902196,0.807128,-1.513869,-0.706741,2.911376
XRP,20240326,1693,1.0,0.790484,-1.471137,-0.680653,0.790484,-1.664447,-0.873963,0.790484,-1.471137,-0.680653,0.790484,-1.664447,-0.873963,3.263029
XRP,20240329,2360,1.0,0.807254,-1.824531,-1.017276,0.807254,-2.015406,-1.208152,0.807254,-1.824531,-1.017276,0.807254,-2.015406,-1.208152,3.715318
XRP,20240401,2591,1.0,0.851415,-1.87604,-1.024625,0.851415,-1.460764,-0.609349,0.851415,-1.87604,-1.024625,0.851415,-1.460764,-0.609349,4.080249
XRP,20240404,2857,1.0,0.919823,-2.279346,-1.359523,0.919823,-2.480467,-1.560644,0.919823,-2.279346,-1.359523,0.919823,-2.480467,-1.560644,5.008263
XRP,20240407,593,1.0,0.843457,-2.036199,-1.192743,0.843457,-1.836451,-0.992994,0.843457,-2.036199,-1.192743,0.843457,-1.836451,-0.992994,2.064771
XRP,20240410,1801,1.0,0.845555,-1.449825,-0.604269,0.845555,-1.013069,-0.167514,0.845555,-1.449825,-0.604269,0.845555,-1.013069,-0.167514,3.912926
XRP,20240413,9144,1.0,1.32522,-2.252181,-0.926962,1.32522,0.208374,1.533594,1.32522,-2.252181,-0.926962,1.32522,0.208374,1.533594,15.642501
XRP,20240416,1961,1.0,1.036802,-1.845716,-0.808914,1.036802,-1.656462,-0.61966,1.036802,-1.845716,-0.808914,1.036802,-1.656462,-0.61966,5.605202
XRP,20240419,1760,1.0,1.026702,-1.921429,-0.894727,1.026702,-1.886826,-0.860124,1.026702,-1.921429,-0.894727,1.026702,-1.886826,-0.860124,5.32488
XRP,20240422,1537,1.0,0.929192,-1.906984,-0.977792,0.929192,-2.108335,-1.179143,0.929192,-1.906984,-0.977792,0.929192,-2.108335,-1.179143,4.076385
XRP,20240425,948,1.0,0.966241,-1.573959,-0.607719,0.966241,-1.526654,-0.560414,0.966241,-1.573959,-0.607719,0.966241,-1.526654,-0.560414,3.523678
XRP,20240428,385,1.0,0.968235,-1.451543,-0.483308,0.968235,-1.724626,-0.756392,0.968235,-1.451543,-0.483308,0.968235,-1.724626,-0.756392,2.071795
XRP,20240501,1751,1.0,1.016332,-1.826494,-0.810162,1.016332,-1.904891,-0.888559,1.016332,-1.826494,-0.810162,1.016332,-1.904891,-0.888559,5.113386
XRP,20240504,400,1.0,0.941056,-1.569925,-0.628869,0.941056,-1.45519,-0.514134,0.941056,-1.569925,-0.628869,0.941056,-1.45519,-0.514134,1.947425
XRP,20240507,1036,1.0,0.94591,-1.835989,-0.890079,0.94591,-1.657815,-0.711904,0.94591,-1.835989,-0.890079,0.94591,-1.657815,-0.711904,3.179091
XRP,20240510,715,1.0,1.001816,-1.863526,-0.86171,1.001816,-1.922343,-0.920527,1.001816,-1.863526,-0.86171,1.001816,-1.922343,-0.920527,2.844556
XRP,20240513,958,1.0,1.037375,-1.401009,-0.363634,1.037375,-1.540338,-0.502963,1.037375,-1.401009,-0.363634,1.037375,-1.540338,-0.502963,3.059821
XRP,20240516,554,1.0,0.988097,-1.357932,-0.369835,0.988097,-0.783011,0.205086,0.988097,-1.357932,-0.369835,0.988097,-0.783011,0.205086,2.666874
XRP,20240519,293,1.0,0.992269,-1.86492,-0.872651,0.992269,-1.221102,-0.228833,0.992269,-1.86492,-0.872651,0.992269,-1.221102,-0.228833,1.677406
