venue,coin,date,rule,n_fills,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,n_trades,sign_accuracy,sign_accuracy_szw
bybit_perp,BTC,20230407,true,23089,0.019247,-0.423746,-0.404499,0.019247,-0.30558,-0.286333,464654,1.0,1.0
bybit_perp,BTC,20230407,lee_ready,23238,0.019508,-0.419195,-0.399686,0.019508,-0.305172,-0.285663,464654,0.972457,0.9717
bybit_perp,BTC,20230407,tick,22958,0.019252,-0.426793,-0.407541,0.019252,-0.3063,-0.287048,464654,0.961156,0.962098
bybit_perp,BTC,20230410,true,51171,0.025434,-0.448557,-0.423122,0.025434,-0.487537,-0.462103,1256526,1.0,1.0
bybit_perp,BTC,20230410,lee_ready,51829,0.026801,-0.478341,-0.451541,0.026801,-0.623623,-0.596822,1256526,0.932181,0.937017
bybit_perp,BTC,20230410,tick,50105,0.021591,-0.552346,-0.530755,0.021591,-0.602435,-0.580845,1256526,0.95049,0.954889
bybit_perp,BTC,20230413,true,36922,0.023658,-0.497449,-0.473791,0.023658,-0.400021,-0.376362,806674,1.0,1.0
bybit_perp,BTC,20230413,lee_ready,37320,0.023676,-0.498982,-0.475306,0.023676,-0.394074,-0.370398,806674,0.961662,0.963659
bybit_perp,BTC,20230413,tick,36960,0.027487,-0.484929,-0.457442,0.027487,-0.415698,-0.38821,806674,0.9572,0.95671
bybit_perp,BTC,20230416,true,20760,0.017832,-0.475256,-0.457424,0.017832,-0.591102,-0.57327,409610,1.0,1.0
bybit_perp,BTC,20230416,lee_ready,20895,0.018317,-0.483252,-0.464935,0.018317,-0.602861,-0.584545,409610,0.955741,0.969448
bybit_perp,BTC,20230416,tick,20589,0.017896,-0.478823,-0.460927,0.017896,-0.615304,-0.597409,409610,0.966861,0.965268
bybit_perp,BTC,20230419,true,50860,0.040077,-0.897075,-0.856998,0.040077,-0.679075,-0.638998,1493717,1.0,1.0
bybit_perp,BTC,20230419,lee_ready,52165,0.041737,-0.860788,-0.819051,0.041737,-0.656008,-0.614271,1493717,0.927794,0.924442
bybit_perp,BTC,20230419,tick,50549,0.042187,-0.813433,-0.771246,0.042187,-0.567585,-0.525398,1493717,0.952215,0.952431
bybit_perp,BTC,20230422,true,28538,0.020021,-0.411056,-0.391035,0.020021,-0.699887,-0.679866,610308,1.0,1.0
bybit_perp,BTC,20230422,lee_ready,29007,0.020189,-0.472888,-0.4527,0.020189,-0.784505,-0.764316,610308,0.958501,0.970338
bybit_perp,BTC,20230422,tick,28515,0.0201,-0.402011,-0.381911,0.0201,-0.685963,-0.665863,610308,0.973241,0.981715
bybit_perp,BTC,20230425,true,38937,0.02084,-0.583956,-0.563115,0.02084,-0.33729,-0.31645,1046503,1.0,1.0
bybit_perp,BTC,20230425,lee_ready,39771,0.021111,-0.578171,-0.55706,0.021111,-0.319029,-0.297918,1046503,0.933159,0.95933
bybit_perp,BTC,20230425,tick,38787,0.019888,-0.589975,-0.570086,0.019888,-0.342382,-0.322494,1046503,0.96273,0.977513
bybit_perp,BTC,20230428,true,38669,0.019826,-0.385963,-0.366136,0.019826,0.148498,0.168324,999252,1.0,1.0
bybit_perp,BTC,20230428,lee_ready,39555,0.020004,-0.404875,-0.384871,0.020004,0.088664,0.108668,999252,0.937909,0.956272
bybit_perp,BTC,20230428,tick,38759,0.01968,-0.387007,-0.367327,0.01968,0.143086,0.162766,999252,0.961854,0.968358
bybit_perp,BTC,20230501,true,48767,0.024504,-0.307924,-0.28342,0.024504,-0.290296,-0.265792,1395496,1.0,1.0
bybit_perp,BTC,20230501,lee_ready,50157,0.025371,-0.283389,-0.258018,0.025371,-0.255664,-0.230293,1395496,0.92422,0.940084
bybit_perp,BTC,20230501,tick,48601,0.024456,-0.299095,-0.274638,0.024456,-0.345733,-0.321277,1395496,0.947492,0.963809
bybit_perp,BTC,20230504,true,32440,0.019387,-0.371005,-0.351618,0.019387,-0.248937,-0.22955,867957,1.0,1.0
bybit_perp,BTC,20230504,lee_ready,33070,0.020034,-0.392694,-0.372659,0.020034,-0.280043,-0.260009,867957,0.946863,0.961524
bybit_perp,BTC,20230504,tick,32447,0.019338,-0.388643,-0.369306,0.019338,-0.247938,-0.228601,867957,0.967289,0.972145
bybit_perp,BTC,20230507,true,22865,0.01893,-0.410826,-0.391896,0.01893,-0.41789,-0.39896,658708,1.0,1.0
bybit_perp,BTC,20230507,lee_ready,23347,0.019067,-0.418539,-0.399472,0.019067,-0.446579,-0.427512,658708,0.945434,0.968229
bybit_perp,BTC,20230507,tick,22895,0.018741,-0.405836,-0.387094,0.018741,-0.440544,-0.421802,658708,0.968403,0.974929
bybit_perp,BTC,20230510,true,44343,0.037017,-0.388402,-0.351385,0.037017,0.291275,0.328292,1506841,1.0,1.0
bybit_perp,BTC,20230510,lee_ready,46394,0.038306,-0.496396,-0.45809,0.038306,0.369942,0.408248,1506841,0.885703,0.907359
bybit_perp,BTC,20230510,tick,43999,0.036051,-0.612422,-0.576371,0.036051,-0.483066,-0.447016,1506841,0.950848,0.964103
bybit_perp,BTC,20230513,true,21264,0.020593,-0.431686,-0.411093,0.020593,-0.387219,-0.366626,517489,1.0,1.0
bybit_perp,BTC,20230513,lee_ready,21785,0.021242,-0.466341,-0.445099,0.021242,-0.408294,-0.387052,517489,0.944385,0.97131
bybit_perp,BTC,20230513,tick,21345,0.020627,-0.434706,-0.414079,0.020627,-0.389542,-0.368915,517489,0.976365,0.987279
bybit_perp,BTC,20230516,true,33736,0.020694,-0.463189,-0.442494,0.020694,-0.651999,-0.631305,825827,1.0,1.0
bybit_perp,BTC,20230516,lee_ready,34473,0.02088,-0.459143,-0.438262,0.02088,-0.671261,-0.650381,825827,0.946112,0.966661
bybit_perp,BTC,20230516,tick,33866,0.020758,-0.469036,-0.448278,0.020758,-0.653578,-0.63282,825827,0.974142,0.980188
bybit_perp,BTC,20230519,true,21786,0.021989,-0.781568,-0.759578,0.021989,-1.329526,-1.307537,565965,1.0,1.0
bybit_perp,BTC,20230519,lee_ready,21921,0.022298,-0.778409,-0.756111,0.022298,-1.335276,-1.312978,565965,0.969926,0.962055
bybit_perp,BTC,20230519,tick,21675,0.021917,-0.815127,-0.79321,0.021917,-1.42494,-1.403023,565965,0.966415,0.959207
bybit_perp,BTC,20230522,true,24865,0.020481,-0.553857,-0.533376,0.020481,-0.461497,-0.441016,654930,1.0,1.0
bybit_perp,BTC,20230522,lee_ready,25111,0.020919,-0.533041,-0.512122,0.020919,-0.396572,-0.375653,654930,0.967794,0.963197
bybit_perp,BTC,20230522,tick,24841,0.020447,-0.553267,-0.53282,0.020447,-0.472137,-0.451691,654930,0.974574,0.970514
bybit_perp,BTC,20230525,true,28042,0.021403,-0.469503,-0.448099,0.021403,-0.536266,-0.514863,711618,1.0,1.0
bybit_perp,BTC,20230525,lee_ready,28285,0.022256,-0.490706,-0.46845,0.022256,-0.534976,-0.51272,711618,0.961963,0.955816
bybit_perp,BTC,20230525,tick,27982,0.021473,-0.472923,-0.45145,0.021473,-0.547527,-0.526054,711618,0.965923,0.957847
bybit_perp,BTC,20230528,true,33941,0.02329,-0.249014,-0.225723,0.02329,-0.805554,-0.782264,902031,1.0,1.0
bybit_perp,BTC,20230528,lee_ready,34676,0.026025,-0.217799,-0.191774,0.026025,-0.785927,-0.759902,902031,0.931783,0.930761
bybit_perp,BTC,20230528,tick,34000,0.024154,-0.256348,-0.232194,0.024154,-0.798631,-0.774476,902031,0.964624,0.967402
bybit_perp,BTC,20230531,true,31417,0.02326,-0.598906,-0.575646,0.02326,-0.748225,-0.724965,861546,1.0,1.0
bybit_perp,BTC,20230531,lee_ready,31746,0.023499,-0.579444,-0.555945,0.023499,-0.722592,-0.699094,861546,0.958094,0.948958
bybit_perp,BTC,20230531,tick,31433,0.023309,-0.576456,-0.553147,0.023309,-0.717705,-0.694396,861546,0.96278,0.96437
bybit_perp,BTC,20230603,true,14568,0.022135,-0.225294,-0.203159,0.022135,-0.272012,-0.249877,302143,1.0,1.0
bybit_perp,BTC,20230603,lee_ready,14639,0.023837,-0.296276,-0.272439,0.023837,-0.270042,-0.246205,302143,0.971487,0.968896
bybit_perp,BTC,20230603,tick,14550,0.022141,-0.229057,-0.206916,0.022141,-0.277265,-0.255124,302143,0.976872,0.97408
bybit_perp,BTC,20230606,true,35146,0.021827,-0.578502,-0.556675,0.021827,-0.775652,-0.753825,1172487,1.0,1.0
bybit_perp,BTC,20230606,lee_ready,35764,0.022816,-0.598141,-0.575325,0.022816,-0.748717,-0.725901,1172487,0.920835,0.936098
bybit_perp,BTC,20230606,tick,34963,0.022213,-0.595379,-0.573165,0.022213,-0.725911,-0.703697,1172487,0.943345,0.947911
bybit_perp,BTC,20230609,true,19698,0.020228,-0.46843,-0.448202,0.020228,-0.685213,-0.664985,510009,1.0,1.0
bybit_perp,BTC,20230609,lee_ready,19812,0.020321,-0.46969,-0.449368,0.020321,-0.700108,-0.679786,510009,0.950217,0.968407
bybit_perp,BTC,20230609,tick,19689,0.020187,-0.474342,-0.454155,0.020187,-0.670357,-0.65017,510009,0.956787,0.964451
bybit_perp,BTC,20230612,true,23520,0.020505,-0.764391,-0.743886,0.020505,-0.874042,-0.853536,570299,1.0,1.0
bybit_perp,BTC,20230612,lee_ready,23671,0.020631,-0.773558,-0.752926,0.020631,-0.876875,-0.856244,570299,0.979351,0.973655
bybit_perp,BTC,20230612,tick,23519,0.020474,-0.756231,-0.735757,0.020474,-0.883918,-0.863445,570299,0.964789,0.951279
bybit_perp,BTC,20230615,true,25746,0.020873,-0.631093,-0.61022,0.020873,-0.449591,-0.428718,728135,1.0,1.0
bybit_perp,BTC,20230615,lee_ready,26020,0.020907,-0.638274,-0.617368,0.020907,-0.415745,-0.394839,728135,0.959678,0.965414
bybit_perp,BTC,20230615,tick,25899,0.02081,-0.619529,-0.59872,0.02081,-0.427024,-0.406215,728135,0.960822,0.95804
bybit_perp,BTC,20230618,true,16759,0.019616,-0.60005,-0.580434,0.019616,-0.654199,-0.634582,391702,1.0,1.0
bybit_perp,BTC,20230618,lee_ready,16823,0.019654,-0.608336,-0.588682,0.019654,-0.660574,-0.64092,391702,0.961935,0.969371
bybit_perp,BTC,20230618,tick,16768,0.019632,-0.59117,-0.571538,0.019632,-0.651567,-0.631935,391702,0.966324,0.9597
bybit_perp,BTC,20230621,true,53413,0.023479,-0.642146,-0.618668,0.023479,-0.864386,-0.840907,1794377,1.0,1.0
bybit_perp,BTC,20230621,lee_ready,54585,0.023681,-0.721106,-0.697425,0.023681,-0.983081,-0.9594,1794377,0.91462,0.919799
bybit_perp,BTC,20230621,tick,53072,0.023447,-0.657883,-0.634436,0.023447,-0.918848,-0.895401,1794377,0.941747,0.947085
bybit_perp,BTC,20230624,true,22092,0.017573,-0.718272,-0.700698,0.017573,-0.777396,-0.759822,464163,1.0,1.0
bybit_perp,BTC,20230624,lee_ready,22256,0.01828,-0.71984,-0.701561,0.01828,-0.770341,-0.752061,464163,0.974505,0.973417
bybit_perp,BTC,20230624,tick,21891,0.017261,-0.743619,-0.726358,0.017261,-0.846934,-0.829673,464163,0.959122,0.95745
bybit_perp,BTC,20230627,true,29302,0.018751,-0.663567,-0.644816,0.018751,-0.691994,-0.673244,701346,1.0,1.0
bybit_perp,BTC,20230627,lee_ready,29533,0.019246,-0.670498,-0.651252,0.019246,-0.700259,-0.681013,701346,0.964126,0.960665
bybit_perp,BTC,20230627,tick,29355,0.018794,-0.667165,-0.648371,0.018794,-0.692583,-0.673789,701346,0.963051,0.957256
bybit_perp,BTC,20230630,true,45367,0.027387,-0.860884,-0.833497,0.027387,-1.384156,-1.35677,1432938,1.0,1.0
bybit_perp,BTC,20230630,lee_ready,46399,0.026743,-0.874155,-0.847412,0.026743,-1.400737,-1.373994,1432938,0.928069,0.922065
bybit_perp,BTC,20230630,tick,45084,0.027211,-0.881052,-0.853842,0.027211,-1.342428,-1.315218,1432938,0.950297,0.948793
bybit_perp,BTC,20230703,true,26685,0.01849,-0.730291,-0.711801,0.01849,-0.492522,-0.474032,652560,1.0,1.0
bybit_perp,BTC,20230703,lee_ready,26887,0.018563,-0.727644,-0.709081,0.018563,-0.491588,-0.473026,652560,0.959634,0.957061
bybit_perp,BTC,20230703,tick,26596,0.018208,-0.736723,-0.718514,0.018208,-0.507222,-0.489014,652560,0.963286,0.958853
bybit_perp,BTC,20230706,true,41437,0.019786,-0.56678,-0.546994,0.019786,-0.767664,-0.747877,1240081,1.0,1.0
bybit_perp,BTC,20230706,lee_ready,42037,0.021664,-0.559094,-0.53743,0.021664,-0.737365,-0.715701,1240081,0.940015,0.945925
bybit_perp,BTC,20230706,tick,41477,0.019818,-0.57273,-0.552912,0.019818,-0.787897,-0.768079,1240081,0.958291,0.958
bybit_perp,BTC,20230709,true,13069,0.016895,-0.733782,-0.716888,0.016895,-0.830703,-0.813808,277998,1.0,1.0
bybit_perp,BTC,20230709,lee_ready,13121,0.016906,-0.737432,-0.720526,0.016906,-0.826385,-0.80948,277998,0.981108,0.975519
bybit_perp,BTC,20230709,tick,12996,0.016882,-0.738988,-0.722106,0.016882,-0.81926,-0.802378,277998,0.980165,0.977396
bybit_perp,BTC,20230712,true,24450,0.018625,-0.559778,-0.541153,0.018625,-0.857969,-0.839343,690095,1.0,1.0
bybit_perp,BTC,20230712,lee_ready,24910,0.018856,-0.571528,-0.552673,0.018856,-0.847,-0.828145,690095,0.945529,0.9552
bybit_perp,BTC,20230712,tick,24506,0.018608,-0.567029,-0.548421,0.018608,-0.839362,-0.820755,690095,0.958745,0.960491
bybit_perp,BTC,20230715,true,9988,0.016867,-0.373957,-0.35709,0.016867,-0.469512,-0.452645,192421,1.0,1.0
bybit_perp,BTC,20230715,lee_ready,10024,0.016884,-0.375329,-0.358446,0.016884,-0.466618,-0.449734,192421,0.971053,0.986502
bybit_perp,BTC,20230715,tick,9988,0.016867,-0.374999,-0.358132,0.016867,-0.466118,-0.449251,192421,0.980148,0.981355
bybit_perp,BTC,20230718,true,22654,0.024759,-0.720924,-0.696165,0.024759,-0.716743,-0.691983,647567,1.0,1.0
bybit_perp,BTC,20230718,lee_ready,22877,0.02622,-0.716337,-0.690117,0.02622,-0.683089,-0.656869,647567,0.957549,0.962789
bybit_perp,BTC,20230718,tick,22645,0.025109,-0.736275,-0.711166,0.025109,-0.7266,-0.701491,647567,0.964248,0.959648
bybit_perp,BTC,20230721,true,12769,0.019094,-0.483418,-0.464324,0.019094,-0.58085,-0.561756,348829,1.0,1.0
bybit_perp,BTC,20230721,lee_ready,13208,0.019221,-0.500755,-0.481534,0.019221,-0.518142,-0.498921,348829,0.949482,0.972628
bybit_perp,BTC,20230721,tick,12755,0.018824,-0.482006,-0.463182,0.018824,-0.577394,-0.55857,348829,0.967672,0.965141
bybit_perp,BTC,20230724,true,25946,0.032751,-0.628866,-0.596115,0.032751,-0.283495,-0.250744,795459,1.0,1.0
bybit_perp,BTC,20230724,lee_ready,26435,0.033573,-0.982598,-0.949025,0.033573,-0.812271,-0.778697,795459,0.938065,0.94316
bybit_perp,BTC,20230724,tick,25942,0.032745,-0.634131,-0.601386,0.032745,-0.289527,-0.256782,795459,0.965565,0.963913
bybit_perp,BTC,20230727,true,17752,0.017577,-0.539913,-0.522336,0.017577,-0.916055,-0.898478,391932,1.0,1.0
bybit_perp,BTC,20230727,lee_ready,17835,0.017808,-0.539952,-0.522144,0.017808,-0.912612,-0.894805,391932,0.976902,0.982045
bybit_perp,BTC,20230727,tick,17779,0.017521,-0.541606,-0.524085,0.017521,-0.90803,-0.890509,391932,0.975531,0.973609
bybit_perp,BTC,20230730,true,12603,0.019573,-0.533175,-0.513602,0.019573,-0.856589,-0.837016,324488,1.0,1.0
bybit_perp,BTC,20230730,lee_ready,12779,0.0198,-0.529547,-0.509747,0.0198,-0.859648,-0.839848,324488,0.946587,0.958999
bybit_perp,BTC,20230730,tick,12674,0.019478,-0.532749,-0.513271,0.019478,-0.860609,-0.841131,324488,0.974581,0.973735
bybit_perp,BTC,20230802,true,26552,0.025596,-0.592727,-0.567131,0.025596,-0.976301,-0.950705,897796,1.0,1.0
bybit_perp,BTC,20230802,lee_ready,26763,0.025526,-0.577492,-0.551966,0.025526,-0.934116,-0.908589,897796,0.952563,0.952147
bybit_perp,BTC,20230802,tick,26519,0.025203,-0.588869,-0.563666,0.025203,-0.981973,-0.95677,897796,0.971842,0.96567
bybit_perp,BTC,20230805,true,7637,0.017446,-0.278487,-0.261041,0.017446,-0.470723,-0.453277,168768,1.0,1.0
bybit_perp,BTC,20230805,lee_ready,7706,0.017551,-0.278739,-0.261188,0.017551,-0.471277,-0.453726,168768,0.97288,0.983982
bybit_perp,BTC,20230805,tick,7682,0.017552,-0.277169,-0.259617,0.017552,-0.468615,-0.451063,168768,0.98143,0.981255
bybit_perp,BTC,20230808,true,28317,0.019909,-0.636851,-0.616941,0.019909,-0.657398,-0.637489,951375,1.0,1.0
bybit_perp,BTC,20230808,lee_ready,28579,0.020915,-0.660554,-0.639639,0.020915,-0.675958,-0.655044,951375,0.947125,0.95592
bybit_perp,BTC,20230808,tick,28408,0.019861,-0.64086,-0.621,0.019861,-0.676819,-0.656959,951375,0.972209,0.971177
bybit_perp,BTC,20230811,true,13628,0.017855,-0.499716,-0.481861,0.017855,-0.819553,-0.801698,349218,1.0,1.0
bybit_perp,BTC,20230811,lee_ready,13679,0.018139,-0.507844,-0.489705,0.018139,-0.825323,-0.807184,349218,0.949753,0.963821
bybit_perp,BTC,20230811,tick,13629,0.017794,-0.497706,-0.479912,0.017794,-0.813225,-0.795431,349218,0.974429,0.976415
bybit_perp,BTC,20230814,true,20241,0.017765,-0.609011,-0.591245,0.017765,-0.898703,-0.880938,554394,1.0,1.0
bybit_perp,BTC,20230814,lee_ready,20490,0.017952,-0.597428,-0.579476,0.017952,-0.906233,-0.888281,554394,0.936857,0.960969
bybit_perp,BTC,20230814,tick,20427,0.017767,-0.621683,-0.603916,0.017767,-0.958168,-0.940401,554394,0.966419,0.971207
bybit_perp,BTC,20230817,true,43288,0.039523,-1.422423,-1.3829,0.039523,-2.278044,-2.238521,1727680,1.0,1.0
bybit_perp,BTC,20230817,lee_ready,44756,0.045154,-1.125456,-1.080302,0.045154,-1.030753,-0.985598,1727680,0.880591,0.902172
bybit_perp,BTC,20230817,tick,42435,0.039437,-1.351321,-1.311884,0.039437,-1.8082,-1.768763,1727680,0.945526,0.948713
bybit_perp,BTC,20230820,true,9779,0.020404,-0.602027,-0.581622,0.020404,-0.888143,-0.867738,270411,1.0,1.0
bybit_perp,BTC,20230820,lee_ready,9810,0.020404,-0.603472,-0.583067,0.020404,-0.893055,-0.872651,270411,0.967768,0.973102
bybit_perp,BTC,20230820,tick,9757,0.020411,-0.602901,-0.58249,0.020411,-0.895239,-0.874828,270411,0.975434,0.975307
bybit_perp,BTC,20230823,true,20679,0.022927,-0.715583,-0.692655,0.022927,-0.535888,-0.512961,724239,1.0,1.0
bybit_perp,BTC,20230823,lee_ready,20945,0.023549,-0.710459,-0.686911,0.023549,-0.516133,-0.492584,724239,0.958998,0.95885
bybit_perp,BTC,20230823,tick,20653,0.022377,-0.72747,-0.705093,0.022377,-0.546483,-0.524106,724239,0.958824,0.957021
bybit_perp,BTC,20230826,true,4007,0.019316,-0.367144,-0.347828,0.019316,-0.648591,-0.629275,106536,1.0,1.0
bybit_perp,BTC,20230826,lee_ready,4019,0.019316,-0.367577,-0.348261,0.019316,-0.650448,-0.631132,106536,0.98806,0.990535
bybit_perp,BTC,20230826,tick,4023,0.019316,-0.366819,-0.347503,0.019316,-0.652135,-0.632819,106536,0.988398,0.992214
bybit_perp,BTC,20230829,true,28782,0.027167,-0.950267,-0.9231,0.027167,-0.584291,-0.557124,1218272,1.0,1.0
bybit_perp,BTC,20230829,lee_ready,29502,0.029801,-0.786435,-0.756634,0.029801,-0.728904,-0.699103,1218272,0.896571,0.897002
bybit_perp,BTC,20230829,tick,28706,0.028121,-0.892235,-0.864114,0.028121,-0.60331,-0.575189,1218272,0.942355,0.946938
bybit_perp,BTC,20230901,true,19728,0.022325,-0.647447,-0.625122,0.022325,-0.638619,-0.616294,704894,1.0,1.0
bybit_perp,BTC,20230901,lee_ready,19891,0.023071,-0.637024,-0.613953,0.023071,-0.653964,-0.630893,704894,0.951509,0.940221
bybit_perp,BTC,20230901,tick,19635,0.022155,-0.662287,-0.640132,0.022155,-0.656407,-0.634252,704894,0.95157,0.938545
bybit_perp,BTC,20230904,true,13149,0.021564,-0.542054,-0.52049,0.021564,-0.768067,-0.746504,379551,1.0,1.0
bybit_perp,BTC,20230904,lee_ready,13229,0.022506,-0.545003,-0.522497,0.022506,-0.756692,-0.734186,379551,0.970765,0.967874
bybit_perp,BTC,20230904,tick,13122,0.021556,-0.556037,-0.53448,0.021556,-0.795397,-0.773841,379551,0.969137,0.963189
bybit_perp,BTC,20230907,true,17030,0.023505,-0.781957,-0.758452,0.023505,-0.890237,-0.866732,475075,1.0,1.0
bybit_perp,BTC,20230907,lee_ready,17208,0.023978,-0.778817,-0.754839,0.023978,-0.891485,-0.867508,475075,0.955738,0.949459
bybit_perp,BTC,20230907,tick,17000,0.023553,-0.77954,-0.755987,0.023553,-0.88992,-0.866367,475075,0.960615,0.958941
bybit_perp,BTC,20230910,true,16917,0.020186,-0.508474,-0.488288,0.020186,-0.750144,-0.729958,430610,1.0,1.0
bybit_perp,BTC,20230910,lee_ready,17037,0.020764,-0.519053,-0.49829,0.020764,-0.754766,-0.734002,430610,0.971029,0.954938
bybit_perp,BTC,20230910,tick,16929,0.020182,-0.517541,-0.497359,0.020182,-0.764128,-0.743946,430610,0.979123,0.965703
bybit_perp,BTC,20230913,true,32549,0.020701,-0.515386,-0.494686,0.020701,-0.558292,-0.537591,887384,1.0,1.0
bybit_perp,BTC,20230913,lee_ready,32875,0.020845,-0.510057,-0.489212,0.020845,-0.541352,-0.520507,887384,0.965061,0.954756
bybit_perp,BTC,20230913,tick,32394,0.020652,-0.522194,-0.501542,0.020652,-0.565309,-0.544657,887384,0.961192,0.949902
bybit_perp,BTC,20230916,true,24263,0.019315,-0.250919,-0.231603,0.019315,-0.420073,-0.400758,596508,1.0,1.0
bybit_perp,BTC,20230916,lee_ready,24319,0.019391,-0.251792,-0.232401,0.019391,-0.422668,-0.403277,596508,0.992768,0.980915
bybit_perp,BTC,20230916,tick,24261,0.019457,-0.253524,-0.234067,0.019457,-0.424945,-0.405488,596508,0.991668,0.979798
bybit_perp,BTC,20230919,true,24787,0.019812,-0.774998,-0.755186,0.019812,-1.082477,-1.062666,811709,1.0,1.0
bybit_perp,BTC,20230919,lee_ready,25070,0.021152,-0.769718,-0.748566,0.021152,-1.070061,-1.048909,811709,0.959325,0.958001
bybit_perp,BTC,20230919,tick,24744,0.019839,-0.762421,-0.742582,0.019839,-1.038136,-1.018296,811709,0.95861,0.952836
bybit_perp,BTC,20230922,true,17609,0.019257,-0.793208,-0.773951,0.019257,-0.960484,-0.941226,295296,1.0,1.0
bybit_perp,BTC,20230922,lee_ready,17675,0.019297,-0.79347,-0.774173,0.019297,-0.96451,-0.945213,295296,0.980122,0.9789
bybit_perp,BTC,20230922,tick,17571,0.019267,-0.789233,-0.769966,0.019267,-0.957437,-0.93817,295296,0.968296,0.96113
bybit_perp,BTC,20230925,true,19242,0.020622,-0.679634,-0.659012,0.020622,-0.746744,-0.726122,490883,1.0,1.0
bybit_perp,BTC,20230925,lee_ready,19355,0.02074,-0.689199,-0.66846,0.02074,-0.748218,-0.727478,490883,0.964429,0.969655
bybit_perp,BTC,20230925,tick,19152,0.020336,-0.68532,-0.664984,0.020336,-0.763464,-0.743128,490883,0.964806,0.962015
bybit_perp,BTC,20230928,true,25711,0.021654,-0.623742,-0.602088,0.021654,-0.635944,-0.614289,826847,1.0,1.0
bybit_perp,BTC,20230928,lee_ready,26040,0.022552,-0.633964,-0.611412,0.022552,-0.647901,-0.62535,826847,0.95032,0.947996
bybit_perp,BTC,20230928,tick,25549,0.021554,-0.622801,-0.601247,0.021554,-0.622823,-0.601268,826847,0.961154,0.955481
bybit_perp,BTC,20231001,true,16602,0.028715,-0.840293,-0.811578,0.028715,-1.693973,-1.665257,542113,1.0,1.0
bybit_perp,BTC,20231001,lee_ready,16825,0.030515,-0.685729,-0.655214,0.030515,-1.461326,-1.43081,542113,0.920493,0.917309
bybit_perp,BTC,20231001,tick,16546,0.028859,-0.707517,-0.678658,0.028859,-1.445904,-1.417045,542113,0.955524,0.954816
bybit_perp,BTC,20231004,true,23106,0.019369,-0.617258,-0.597889,0.019369,-0.533899,-0.51453,656166,1.0,1.0
bybit_perp,BTC,20231004,lee_ready,23334,0.019866,-0.606934,-0.587068,0.019866,-0.52535,-0.505484,656166,0.96181,0.961535
bybit_perp,BTC,20231004,tick,23116,0.019346,-0.627659,-0.608314,0.019346,-0.562658,-0.543312,656166,0.963047,0.953313
bybit_perp,BTC,20231007,true,11928,0.01797,-0.411946,-0.393976,0.01797,-0.455642,-0.437672,280436,1.0,1.0
bybit_perp,BTC,20231007,lee_ready,12039,0.01797,-0.423699,-0.405729,0.01797,-0.467123,-0.449153,280436,0.984235,0.981706
