venue,coin,date,gap_ms,n_fills,capture_bp,adverse_bp,net_bp
hyperliquid,SOL,20250803,500,2339,0.3575417147982385,-0.6180539743755393,-0.2605122595773008
hyperliquid,SOL,20250803,1000,2006,0.4248858771471115,-0.6233494021483948,-0.1984635250012834
hyperliquid,SOL,20250803,2000,1616,0.42058004281598893,-0.5959135115487254,-0.17533346873273642
hyperliquid,SOL,20250803,5000,1136,0.4221373952050786,-0.5926501401230914,-0.17051274491801274
hyperliquid,SOL,20250803,10000,888,0.4298860664446412,-0.3378248930253694,0.09206117341927186
hyperliquid,SOL,20250804,100,3383,0.3563318182818495,-0.6459168398059701,-0.28958502152412063
hyperliquid,SOL,20250804,250,3380,0.3573696341171387,-0.645615023191773,-0.28824538907463426
hyperliquid,SOL,20250804,500,3238,0.3685377871973723,-0.6604544592018973,-0.2919166720045249
hyperliquid,SOL,20250804,1000,2781,0.43497384776878706,-0.6845533163905493,-0.24957946862176228
hyperliquid,SOL,20250804,2000,2144,0.43998790611566035,-0.6037179194581638,-0.1637300133425033
hyperliquid,SOL,20250804,5000,1478,0.4441937514762997,-0.4579972769540567,-0.013803525477756996
hyperliquid,SOL,20250804,10000,1145,0.4344977212937006,-0.2817912211314702,0.15270650016223045
hyperliquid,SOL,20250805,100,3772,0.36330932916163966,-0.4787092492156504,-0.11539992005401081
hyperliquid,SOL,20250805,250,3766,0.3632500291321668,-0.46521658785295683,-0.10196655872078998
hyperliquid,SOL,20250805,500,3577,0.37253624174253436,-0.47057076746982285,-0.0980345257272884
hyperliquid,SOL,20250805,1000,3008,0.44104662563461833,-0.6058014446701535,-0.16475481903553527
hyperliquid,SOL,20250805,2000,2270,0.43693270218965347,-0.505455427109427,-0.0685227249197736
hyperliquid,SOL,20250805,5000,1548,0.4326216463683361,-0.5519745739159398,-0.1193529275476036
hyperliquid,SOL,20250805,10000,1116,0.4323731192612682,-0.41142426368389495,0.020948855577373342
hyperliquid,SOL,20250806,100,2663,0.3668630136588285,-0.5800898137577813,-0.21322680009895278
hyperliquid,SOL,20250806,250,2663,0.36721655192734903,-0.5810694498323618,-0.21385289790501263
hyperliquid,SOL,20250806,500,2564,0.37243560294009015,-0.6051533077210023,-0.23271770478091222
hyperliquid,SOL,20250806,1000,2088,0.43378419866221124,-0.6396207352219405,-0.2058365365597294
hyperliquid,SOL,20250806,2000,1667,0.42736871569787277,-0.5080653443658671,-0.08069662866799429
hyperliquid,SOL,20250806,5000,1168,0.42003192856001786,-0.4531001393189825,-0.033068210758964565
hyperliquid,SOL,20250806,10000,827,0.3960295198972381,-0.3506313969478072,0.04539812294943082
hyperliquid,SOL,20250807,100,3830,0.3413670815207987,-0.509233203321257,-0.16786612180045823
hyperliquid,SOL,20250807,250,3826,0.3414929157695604,-0.5065977369331317,-0.16510482116357128
hyperliquid,SOL,20250807,500,3694,0.34904633270732616,-0.541050421886213,-0.1920040891788869
hyperliquid,SOL,20250807,1000,3125,0.41569856054605875,-0.6527682404621298,-0.237069679916071
hyperliquid,SOL,20250807,2000,2444,0.4219213480754292,-0.7203754423100291,-0.2984540942346
hyperliquid,SOL,20250807,5000,1767,0.4351645432718632,-0.6934136775183448,-0.25824913424648155
hyperliquid,SOL,20250807,10000,1339,0.4298924318591086,-0.3080467707895166,0.121845661069592
hyperliquid,SOL,20250808,100,4184,0.3327792513575523,-0.9125517774220401,-0.5797725260644877
hyperliquid,SOL,20250808,250,4175,0.33315861078999187,-0.9116430702104791,-0.5784844594204871
hyperliquid,SOL,20250808,500,4007,0.3436459370876484,-0.9364033012152573,-0.5927573641276088
hyperliquid,SOL,20250808,1000,3364,0.407584761361909,-1.0389896513030397,-0.6314048899411308
hyperliquid,SOL,20250808,2000,2602,0.4094377236225641,-0.9496255715764131,-0.5401878479538491
hyperliquid,SOL,20250808,5000,1824,0.4102516906238297,-0.6884330008592976,-0.27818131023546805
hyperliquid,SOL,20250808,10000,1310,0.41419480183242485,-0.49103269703868846,-0.07683789520626352
hyperliquid,SOL,20250809,100,3364,0.32668512612688494,-0.6449214134988489,-0.3182362873719639
hyperliquid,SOL,20250809,250,3364,0.32668512612688494,-0.6449214134988489,-0.3182362873719639
hyperliquid,SOL,20250809,500,3273,0.3350020222311686,-0.6383546966903069,-0.30335267445913827
hyperliquid,SOL,20250809,1000,2782,0.38566311821426374,-0.6903469050903721,-0.3046837868761084
hyperliquid,SOL,20250809,2000,2156,0.38608871390746874,-0.673268405669784,-0.2871796917623153
hyperliquid,SOL,20250809,5000,1516,0.38899632358475383,-0.7024463266585791,-0.31345000307382515
hyperliquid,SOL,20250809,10000,1166,0.38291523473919253,-0.41621829134746946,-0.03330305660827699
hyperliquid,SOL,20250810,100,3606,0.3284005914652566,-0.7585547512808624,-0.4301541598156058
hyperliquid,SOL,20250810,250,3607,0.3286194485286777,-0.7600443319848404,-0.4314248834561627
hyperliquid,SOL,20250810,500,3488,0.34031860336211267,-0.7952714663735594,-0.45495286301144683
hyperliquid,SOL,20250810,1000,2869,0.39497214829058325,-0.8236919849248143,-0.4287198366342311
hyperliquid,SOL,20250810,2000,2194,0.3920344849011696,-0.7585165429847276,-0.36648205808355805
hyperliquid,SOL,20250810,5000,1528,0.391582023159582,-0.5838157552337664,-0.19223373207418434
hyperliquid,SOL,20250810,10000,1124,0.38196019082969096,-0.35652934799766,0.02543084283203101
hyperliquid,SOL,20250811,100,4900,0.3332813981466482,-0.6485111220570299,-0.31522972391038173
hyperliquid,SOL,20250811,250,4894,0.3333949835901484,-0.645364165032852,-0.3119691814427035
hyperliquid,SOL,20250811,500,4706,0.34483791007660997,-0.6611586008311865,-0.3163206907545765
hyperliquid,SOL,20250811,1000,3919,0.4139679277801008,-0.6878695293868096,-0.27390160160670873
hyperliquid,SOL,20250811,2000,2994,0.41229350403217374,-0.6884034739251402,-0.2761099698929665
hyperliquid,SOL,20250811,5000,2086,0.420338638965611,-0.6553385242547253,-0.23499988528911422
hyperliquid,SOL,20250811,10000,1539,0.4288400506192639,-0.34015165727857327,0.08868839334069056
hyperliquid,SOL,20250812,100,4608,0.3392033034414799,-0.5094106314540147,-0.17020732801253474
hyperliquid,SOL,20250812,250,4607,0.3392753024868099,-0.5111505170580061,-0.17187521457119626
hyperliquid,SOL,20250812,500,4424,0.3449898656896548,-0.5257574117148415,-0.1807675460251866
hyperliquid,SOL,20250812,1000,3602,0.4144868090098823,-0.5683923335327595,-0.15390552452287717
hyperliquid,SOL,20250812,2000,2659,0.4143308781247423,-0.5123056470252426,-0.09797476890050032
hyperliquid,SOL,20250812,5000,1811,0.42120505783201817,-0.35417500999653767,0.06703004783548047
hyperliquid,SOL,20250812,10000,1303,0.44511992748799595,-0.3268988539038067,0.11822107358418944
hyperliquid,SOL,20250813,100,7247,0.33034577740193605,-0.8023846806889501,-0.47203890328701403
hyperliquid,SOL,20250813,250,7247,0.33048732252618096,-0.8001418070496654,-0.4696544845234844
hyperliquid,SOL,20250813,500,6898,0.3389245634897295,-0.8253358216611448,-0.4864112581714154
hyperliquid,SOL,20250813,1000,5567,0.4100971964909745,-0.8814252114882819,-0.47132801499730764
hyperliquid,SOL,20250813,2000,4092,0.42007672349671205,-0.8839021092809656,-0.4638253857842534
hyperliquid,SOL,20250813,5000,2791,0.40489582399119756,-0.740687112082583,-0.33579128809138564
hyperliquid,SOL,20250813,10000,1905,0.4187410653520474,-0.6470169966500773,-0.22827593129802973
hyperliquid,SOL,20250814,100,9792,0.47195865032842005,-0.8521332365612767,-0.3801745862328567
hyperliquid,SOL,20250814,250,9786,0.4709974102695351,-0.8678594646147051,-0.3968620543451699
hyperliquid,SOL,20250814,500,9299,0.4796626791539478,-0.9023940883149785,-0.4227314091610308
hyperliquid,SOL,20250814,1000,7284,0.5224267668497238,-0.9757929904291173,-0.45336622357939355
hyperliquid,SOL,20250814,2000,5277,0.5279453069448966,-0.8349207640598744,-0.30697545711497787
hyperliquid,SOL,20250814,5000,3342,0.4915279339746032,-0.953766533191701,-0.462238599217098
hyperliquid,SOL,20250814,10000,2263,0.49394296642584645,-0.5792506927086926,-0.08530772628284608
hyperliquid,SOL,20250815,100,5210,0.34254729996359645,-0.8229051209688913,-0.48035782100529484
hyperliquid,SOL,20250815,250,5207,0.34361982365219335,-0.8252256869261487,-0.4816058632739552
hyperliquid,SOL,20250815,500,4945,0.35309095074771973,-0.8474508514651474,-0.4943599007174278
hyperliquid,SOL,20250815,1000,3924,0.41949655948777154,-0.8700964588408715,-0.4505998993531001
hyperliquid,SOL,20250815,2000,2879,0.42012243555499085,-0.8509323687079607,-0.43080993315296995
hyperliquid,SOL,20250815,5000,1882,0.4167078128679881,-0.605338359781438,-0.18863054691344988
hyperliquid,SOL,20250815,10000,1307,0.4252691753031518,-0.2788279725555562,0.1464412027475957
hyperliquid,SOL,20250816,100,2477,0.29573163451534296,-0.5488728380448782,-0.2531412035295353
hyperliquid,SOL,20250816,250,2478,0.29711463635365915,-0.5586312010082318,-0.2615165646545726
hyperliquid,SOL,20250816,500,2426,0.30081354092463497,-0.571225009266723,-0.27041146834208807
hyperliquid,SOL,20250816,1000,2050,0.36594629896401026,-0.5124316016602964,-0.1464853026962862
hyperliquid,SOL,20250816,2000,1575,0.3669056859205171,-0.4758493574089678,-0.1089436714884508
hyperliquid,SOL,20250816,5000,1066,0.38341779650819197,-0.4560601629857237,-0.07264236647753168
hyperliquid,SOL,20250816,10000,844,0.3751216693543059,-0.26381845141798477,0.11130321793632107
hyperliquid,SOL,20250817,100,2822,0.29958284037529115,-0.4624281481565843,-0.16284530778129305
hyperliquid,SOL,20250817,250,2821,0.29959732365153285,-0.4653434950871375,-0.16574617143560474
hyperliquid,SOL,20250817,500,2752,0.30483174578650424,-0.40853985369192947,-0.10370810790542523
hyperliquid,SOL,20250817,1000,2314,0.37186877925888845,-0.5296577146978404,-0.15778893543895198
hyperliquid,SOL,20250817,2000,1836,0.3742016875544484,-0.45483052705069404,-0.08062883949624572
hyperliquid,SOL,20250817,5000,1349,0.37133859535434893,-0.38559940592885167,-0.014260810574502746
hyperliquid,SOL,20250817,10000,1012,0.3728810460386333,-0.21301970606023912,0.15986133997839425
hyperliquid,SOL,20250818,100,4134,0.32472489651574815,-0.4418296716553969,-0.11710477513964876
hyperliquid,SOL,20250818,250,4127,0.32494360656474597,-0.45133139509790016,-0.12638778853315413
hyperliquid,SOL,20250818,500,3953,0.3392520517415069,-0.4741977584444071,-0.13494570670290024
hyperliquid,SOL,20250818,1000,3267,0.39299051778026084,-0.5795720423766398,-0.186581524596379
hyperliquid,SOL,20250818,2000,2471,0.39296533160183733,-0.5593548131498639,-0.16638948154802663
hyperliquid,SOL,20250818,5000,1687,0.3937050065168744,-0.5494889719244292,-0.15578396540755488
hyperliquid,SOL,20250818,10000,1180,0.3870919411622352,-0.3326414341379642,0.05445050702427101
hyperliquid,SOL,20250819,100,4759,0.33639200166100414,-0.9014871272603217,-0.5650951255993176
hyperliquid,SOL,20250819,250,4755,0.3378938388033579,-0.8846254015555397,-0.546731562752182
hyperliquid,SOL,20250819,500,4537,0.3488179246895972,-0.8578233782618901,-0.5090054535722929
hyperliquid,SOL,20250819,1000,3737,0.4231396070448281,-0.8706590565855022,-0.4475194495406742
hyperliquid,SOL,20250819,2000,2826,0.42224814458263066,-0.7695981188558493,-0.34734997427321856
hyperliquid,SOL,20250819,5000,1875,0.4478935970826745,-0.8226213453325595,-0.37472774824988486
hyperliquid,SOL,20250819,10000,1368,0.4251414894354805,-0.41792464540997754,0.007216844025503094
hyperliquid,SOL,20250820,100,3879,0.33734014325040745,-0.6520891328161631,-0.3147489895657556
hyperliquid,SOL,20250820,250,3875,0.33720560024912993,-0.6514277073982734,-0.31422210714914345
hyperliquid,SOL,20250820,500,3692,0.35163206615835474,-0.6390563341406419,-0.28742426798228726
hyperliquid,SOL,20250820,1000,3032,0.4124375337355437,-0.7170215060916072,-0.3045839723560636
hyperliquid,SOL,20250820,2000,2250,0.3998564435059727,-0.5909630866717328,-0.19110664316576
hyperliquid,SOL,20250820,5000,1577,0.4199961136857362,-0.48693702083756796,-0.06694090715183164
hyperliquid,SOL,20250820,10000,1101,0.4086109326421296,-0.32803183318056317,0.08057909946156647
hyperliquid,SUI,20250727,100,2318,0.3179119599101571,-0.5477539077062045,-0.22984194779604747
hyperliquid,SUI,20250727,250,2316,0.31632007552757474,-0.5579633399352353,-0.24164326440766037
hyperliquid,SUI,20250727,500,2261,0.3282209725916401,-0.510700061598607,-0.182479089006967
hyperliquid,SUI,20250727,1000,1761,0.4737239224069988,-0.6310092896052203,-0.15728536719822153
hyperliquid,SUI,20250727,2000,1272,0.5017086155033716,-0.8517397873562526,-0.35003117185288096
hyperliquid,SUI,20250727,5000,886,0.5173221746294747,-0.7388418188823362,-0.22151964425286133
hyperliquid,SUI,20250727,10000,607,0.5179212159321397,-0.49686976726049825,0.021051448671641482
hyperliquid,SUI,20250728,100,3066,0.3089846699160259,-0.5283115240519803,-0.21932685413595449
hyperliquid,SUI,20250728,250,3063,0.3095460176058578,-0.5358434413671406,-0.22629742376128276
hyperliquid,SUI,20250728,500,2924,0.31556609707113337,-0.5613222529354169,-0.24575615586428362
hyperliquid,SUI,20250728,1000,2319,0.42105478754974646,-0.8003296380776622,-0.37927485052791576
hyperliquid,SUI,20250728,2000,1827,0.47646184620383597,-0.7937197754058612,-0.3172579292020254
hyperliquid,SUI,20250728,5000,1229,0.48714963722314003,-1.0091390040485466,-0.5219893668254065
hyperliquid,SUI,20250728,10000,885,0.4861658634373288,-0.7079304158830639,-0.22176455244573504
hyperliquid,SUI,20250729,100,2463,0.696462763139595,-0.3598435582788841,0.33661920486071106
hyperliquid,SUI,20250729,250,2460,0.6970945123106402,-0.36078312802533097,0.33631138428530943
hyperliquid,SUI,20250729,500,2361,0.7242926098406147,-0.4006979974026357,0.3235946124379791
hyperliquid,SUI,20250729,1000,1887,0.804821404100552,-0.4677278594810511,0.33709354461950086
hyperliquid,SUI,20250729,2000,1590,0.9079151338384727,-0.5673962462175979,0.3405188876208749
hyperliquid,SUI,20250729,5000,1098,0.7758511970340917,-0.5320081092741966,0.24384308775989494
hyperliquid,SUI,20250729,10000,733,0.821414835292548,-0.44270803727195174,0.3787067980205963
hyperliquid,SUI,20250730,100,1078,0.626665106334841,-1.016910791405148,-0.39024568507030716
hyperliquid,SUI,20250730,250,1075,0.6277920804738285,-1.0039362278774517,-0.37614414740362323
hyperliquid,SUI,20250730,500,1018,0.6347689931868249,-0.9426798362102212,-0.3079108430233962
hyperliquid,SUI,20250730,1000,836,0.6532475654027952,-0.9623434882902484,-0.3090959228874535
hyperliquid,SUI,20250730,2000,671,0.6419687945914204,-0.9777838315030302,-0.3358150369116095
hyperliquid,SUI,20250730,5000,459,0.7634729760836192,-0.77679143830952,-0.013318462225900747
hyperliquid,SUI,20250730,10000,320,0.5591222096945682,-0.4643073899493452,0.0948148197452229
hyperliquid,SUI,20250731,100,1408,0.3899699216736761,-0.2837892262716019,0.1061806954020742
hyperliquid,SUI,20250731,250,1408,0.38977142480492427,-0.2716332309752533,0.118138193829671
hyperliquid,SUI,20250731,500,1352,0.40606576871284156,-0.3631418141536397,0.04292395455920185
hyperliquid,SUI,20250731,1000,1134,0.4697049987473708,-0.33739684567761546,0.13230815306975535
hyperliquid,SUI,20250731,2000,904,0.5094377328067842,-0.5603218868192936,-0.05088415401250958
hyperliquid,SUI,20250731,5000,616,0.5498304387775911,-0.5529465422332815,-0.003116103455690561
hyperliquid,SUI,20250731,10000,423,0.501223706134953,-0.24751498634674393,0.25370871978820897
hyperliquid,SUI,20250801,100,2436,0.5729539740558733,-1.3484200927855987,-0.7754661187297253
hyperliquid,SUI,20250801,250,2430,0.5744405370388301,-1.3331930996233001,-0.75875256258447
hyperliquid,SUI,20250801,500,2249,0.5738351700986445,-1.2339430405742935,-0.660107870475649
hyperliquid,SUI,20250801,1000,1822,0.6515650899451034,-1.1088182749174147,-0.45725318497231127
hyperliquid,SUI,20250801,2000,1456,0.6650209265381246,-1.2665296411801366,-0.6015087146420123
hyperliquid,SUI,20250801,5000,962,0.6443719998437855,-1.1383784682846874,-0.49400646844090196
hyperliquid,SUI,20250801,10000,611,0.651552021538912,-1.1207729123974164,-0.46922089085850427
hyperliquid,SUI,20250802,100,914,0.42060695613834215,-0.7333674922371751,-0.31276053609883286
hyperliquid,SUI,20250802,250,914,0.4150564336879802,-0.7351745625922284,-0.32011812890424796
hyperliquid,SUI,20250802,500,867,0.42941530763404406,-0.6384794786277008,-0.20906417099365687
hyperliquid,SUI,20250802,1000,689,0.5431717961336535,-1.1943417802989758,-0.6511699841653221
hyperliquid,SUI,20250802,2000,578,0.5213750465543374,-0.9571385411199302,-0.4357634945655928
hyperliquid,SUI,20250802,5000,394,0.6297799048093862,-1.3782555034035244,-0.7484755985941385
hyperliquid,SUI,20250802,10000,282,0.5454953490400846,-0.962655946262809,-0.41716059722272436
hyperliquid,SUI,20250803,100,566,0.3292101974242694,-0.31937292432604136,0.009837273098227928
hyperliquid,SUI,20250803,250,566,0.3292101974242694,-0.31937292432604136,0.009837273098227928
hyperliquid,SUI,20250803,500,545,0.33467598429356255,-0.41408371711649794,-0.07940773282293537
hyperliquid,SUI,20250803,1000,433,0.40880699404005205,-0.4547558844157983,-0.04594889037574616
hyperliquid,SUI,20250803,2000,348,0.4319139149352741,-0.6924212898035359,-0.26050737486826175
hyperliquid,SUI,20250803,5000,249,0.44614099320992584,-0.6158209779383005,-0.16967998472837462
hyperliquid,SUI,20250803,10000,183,0.4203778599803626,-0.4968289033247297,-0.07645104334436716
hyperliquid,SUI,20250804,100,791,0.46154939413184426,-0.5147767265314345,-0.05322733239959022
hyperliquid,SUI,20250804,250,790,0.4615967724279918,-0.5218011242009725,-0.06020435177298079
hyperliquid,SUI,20250804,500,742,0.46423239054839927,-0.35830588047768414,0.10592651007071514
hyperliquid,SUI,20250804,1000,593,0.5579462372253506,-0.7511327374508812,-0.19318650022553033
hyperliquid,SUI,20250804,2000,464,0.5660013310054351,-0.6606725949508341,-0.09467126394539892
hyperliquid,SUI,20250804,5000,328,0.6571736892573601,-0.9589640503957331,-0.30179036113837293
hyperliquid,SUI,20250804,10000,238,0.6617376626305982,-0.4090927960638201,0.25264486656677815
hyperliquid,SUI,20250805,100,975,0.33195649113459486,-0.6864907508509427,-0.3545342597163479
hyperliquid,SUI,20250805,250,973,0.3339776407054248,-0.6813988230370355,-0.34742118233161096
hyperliquid,SUI,20250805,500,922,0.3418218166038941,-0.7958779536218055,-0.45405613701791125
hyperliquid,SUI,20250805,1000,705,0.46083712434680196,-0.5595041537819778,-0.09866702943517576
hyperliquid,SUI,20250805,2000,554,0.5079006198010108,-0.6820057689815561,-0.1741051491805453
hyperliquid,SUI,20250805,5000,371,0.4893309195859422,-0.6107330303954079,-0.12140211080946565
hyperliquid,SUI,20250805,10000,254,0.5785948967194104,-0.7332605535898625,-0.15466565687045217
hyperliquid,SUI,20250806,100,653,0.32194918091127095,-0.6392946936088195,-0.3173455126975487
hyperliquid,SUI,20250806,250,652,0.32265240506400056,-0.6255214737073067,-0.30286906864330615
hyperliquid,SUI,20250806,500,630,0.3353741217594541,-0.5306179504463086,-0.19524382868685447
hyperliquid,SUI,20250806,1000,493,0.4251496536179497,-1.0602231474546622,-0.6350734938367122
hyperliquid,SUI,20250806,2000,402,0.4564301755795557,-1.1116025947867756,-0.6551724192072198
hyperliquid,SUI,20250806,5000,290,0.5038053247339579,-1.2197011133408628,-0.7158957886069051
hyperliquid,SUI,20250806,10000,194,0.5209675870956377,-0.6700390879124489,-0.1490715008168113
hyperliquid,SUI,20250807,100,1131,0.37331260119216003,-0.5988961103913976,-0.22558350919923756
hyperliquid,SUI,20250807,250,1129,0.3729048962228098,-0.6061196497125403,-0.2332147534897305
hyperliquid,SUI,20250807,500,1092,0.3736309227157735,-0.658030223352782,-0.2843993006370085
hyperliquid,SUI,20250807,1000,837,0.49150593760398686,-0.6325417805143281,-0.14103584291034119
hyperliquid,SUI,20250807,2000,671,0.5425028197089449,-0.9090822800836151,-0.3665794603746703
hyperliquid,SUI,20250807,5000,464,0.49476106588096236,-0.6650759589849616,-0.17031489310399933
hyperliquid,SUI,20250807,10000,327,0.5383447817169287,-0.2953236156182591,0.2430211660986695
hyperliquid,SUI,20250808,100,1127,0.3505001125628307,-0.6332453014652195,-0.28274518890238903
hyperliquid,SUI,20250808,250,1126,0.3505764756505805,-0.6433471772219355,-0.2927707015713551
hyperliquid,SUI,20250808,500,1063,0.3572399414501426,-0.5885233215371072,-0.23128338008696472
hyperliquid,SUI,20250808,1000,882,0.4617144685701557,-1.0438058019504453,-0.5820913333802895
hyperliquid,SUI,20250808,2000,669,0.4534722256604042,-0.8511963332751189,-0.39772410761471466
hyperliquid,SUI,20250808,5000,409,0.5215628054992215,-1.1673490906688835,-0.6457862851696621
hyperliquid,SUI,20250808,10000,305,0.5037632159730663,-1.2820267418740563,-0.7782635259009901
hyperliquid,SUI,20250809,100,912,0.3276578655804978,-0.3583942206790229,-0.030736355098525132
hyperliquid,SUI,20250809,250,912,0.3276578655804978,-0.3583942206790229,-0.030736355098525132
hyperliquid,SUI,20250809,500,898,0.33615573666105963,-0.3878694839228665,-0.051713747261806935
hyperliquid,SUI,20250809,1000,731,0.4079253153600823,-0.2832147314471213,0.12471058391296097
hyperliquid,SUI,20250809,2000,573,0.41089605003229374,-0.07282761475631727,0.3380684352759765
hyperliquid,SUI,20250809,5000,388,0.4529715152115867,-0.40159659147241084,0.05137492373917587
hyperliquid,SUI,20250809,10000,296,0.4457907053671647,-0.3630305613055027,0.08276014406166189
hyperliquid,SUI,20250810,100,841,0.31586216930071875,-0.34441320455848295,-0.02855103525776428
hyperliquid,SUI,20250810,250,841,0.31586216930071875,-0.34441320455848295,-0.02855103525776428
hyperliquid,SUI,20250810,500,813,0.3259776554308686,-0.25972800606494606,0.06624964936592258
hyperliquid,SUI,20250810,1000,632,0.4203179112615955,-0.31584691848893814,0.10447099277265728
hyperliquid,SUI,20250810,2000,526,0.4381117312926549,-0.3970394886180336,0.04107224267462128
hyperliquid,SUI,20250810,5000,354,0.4817628494318303,-0.38049339599230786,0.10126945343952254
hyperliquid,SUI,20250810,10000,261,0.4730402444580254,-0.7063873903711877,-0.23334714591316238
hyperliquid,SUI,20250811,100,1446,0.3384602529576686,-0.8500419241635182,-0.5115816712058495
hyperliquid,SUI,20250811,250,1440,0.33334268828184244,-0.8527088989965914,-0.5193662107147492
hyperliquid,SUI,20250811,500,1383,0.34202392385641306,-0.7693025922104918,-0.42727866835407863
hyperliquid,SUI,20250811,1000,1054,0.45445840455814085,-1.1544137182793142,-0.6999553137211734
hyperliquid,SUI,20250811,2000,803,0.4942797926747911,-1.4858881342603314,-0.99160834158554
hyperliquid,SUI,20250811,5000,554,0.5185541964958248,-1.2493126872393983,-0.7307584907435734
hyperliquid,SUI,20250811,10000,397,0.5162861118008522,-1.0461552301033752,-0.5298691183025231
hyperliquid,SUI,20250812,100,1040,0.3767134008036951,-0.45591979952546696,-0.07920639872177195
hyperliquid,SUI,20250812,250,1039,0.3766785625661249,-0.4591320257481289,-0.08245346318200407
hyperliquid,SUI,20250812,500,997,0.3824857911186983,-0.33219939791269465,0.050286393206003664
hyperliquid,SUI,20250812,1000,777,0.47789777311907716,-0.6015665511286173,-0.12366877800954026
hyperliquid,SUI,20250812,2000,579,0.5049972982637544,-0.6026289150894523,-0.09763161682569771
hyperliquid,SUI,20250812,5000,372,0.4932860750598825,-0.679042583749427,-0.18575650868954455
hyperliquid,SUI,20250812,10000,281,0.49125309032009307,-0.0229308741845343,0.4683222161355587
hyperliquid,SUI,20250813,100,1803,0.2946075523455095,-0.984494685329096,-0.6898871329835866
hyperliquid,SUI,20250813,250,1803,0.29508757003918046,-0.9950339896449547,-0.6999464196057742
hyperliquid,SUI,20250813,500,1748,0.31463136357769605,-0.9468028848428199,-0.6321715212651237
hyperliquid,SUI,20250813,1000,1324,0.43357905820416237,-1.0908284013801064,-0.6572493431759437
hyperliquid,SUI,20250813,2000,982,0.4736678891624402,-1.1384569428500548,-0.6647890536876149
hyperliquid,SUI,20250813,5000,653,0.49265662284405787,-1.171719835528797,-0.6790632126847391
hyperliquid,SUI,20250813,10000,417,0.4947377493045174,-0.5171216379733442,-0.02238388866882692
hyperliquid,SUI,20250814,100,1926,0.6183319284745914,-1.5506801255834637,-0.9323481971088716
hyperliquid,SUI,20250814,250,1926,0.6210692999595098,-1.556421543656557,-0.9353522436970473
hyperliquid,SUI,20250814,500,1842,0.6272011767732764,-1.4815796609573484,-0.854378484184072
hyperliquid,SUI,20250814,1000,1502,0.7324757055024617,-1.449381813827974,-0.716906108325512
hyperliquid,SUI,20250814,2000,1156,0.7885074729993478,-1.613792504428862,-0.8252850314295144
hyperliquid,SUI,20250814,5000,767,0.7746412654716301,-1.3294111360310523,-0.5547698705594221
hyperliquid,SUI,20250814,10000,497,0.7596455653579407,-1.0355122366913845,-0.27586667133344367
hyperliquid,SUI,20250815,100,663,0.4477229509583262,-0.8845279208055583,-0.43680496984723205
hyperliquid,SUI,20250815,250,660,0.4431039101923077,-0.878327542620485,-0.4352236324281771
hyperliquid,SUI,20250815,500,623,0.4679066798097591,-0.7075588171518622,-0.2396521373421031
hyperliquid,SUI,20250815,1000,525,0.4960694174606811,-0.7675033867835448,-0.27143396932286395
hyperliquid,SUI,20250815,2000,400,0.5711569650310255,-0.9668446315318109,-0.3956876665007855
hyperliquid,SUI,20250815,5000,275,0.6410289193386229,-0.7637132297164239,-0.12268431037780084
hyperliquid,SUI,20250815,10000,199,0.6155785242934184,-0.7573160075770267,-0.14173748328360833
hyperliquid,SUI,20250816,100,202,0.4085961301239186,-0.8095961780521019,-0.40100004792818333
hyperliquid,SUI,20250816,250,202,0.4085961301239186,-0.8095961780521019,-0.40100004792818333
hyperliquid,SUI,20250816,500,200,0.40544843972849326,-0.8382793155531698,-0.4328308758246765
hyperliquid,SUI,20250816,1000,163,0.48104706188484236,-0.9954553428215329,-0.5144082809366903
hyperliquid,SUI,20250816,2000,145,0.508168898027505,-0.8563837792722457,-0.3482148812447408
hyperliquid,SUI,20250816,5000,112,0.5110996435501187,-0.8792751918104151,-0.3681755482602965
hyperliquid,SUI,20250816,10000,87,0.46228031525449576,-0.12463815433807876,0.33764216091641697
hyperliquid,SUI,20250817,100,306,0.4647765520048719,-0.455805874351261,0.008970677653610867
hyperliquid,SUI,20250817,250,306,0.4647765520048719,-0.455805874351261,0.008970677653610867
hyperliquid,SUI,20250817,500,298,0.4552752521131721,-0.32998402559268286,0.12529122652048919
hyperliquid,SUI,20250817,1000,234,0.5146327653638093,-0.613768248734408,-0.0991354833705986
hyperliquid,SUI,20250817,2000,192,0.5418416391824283,-0.5792177117795622,-0.03737607259713375
hyperliquid,SUI,20250817,5000,152,0.5136553937641931,-0.7750554535594639,-0.2614000597952707
hyperliquid,SUI,20250817,10000,113,0.5167510550412912,-0.32464950669788684,0.19210154834340426
hyperliquid,SUI,20250818,100,580,0.44577488607191673,-0.8310550763514912,-0.3852801902795745
hyperliquid,SUI,20250818,250,578,0.43641211435822247,-0.8043928946652597,-0.3679807803070372
hyperliquid,SUI,20250818,500,553,0.43375088650884386,-0.7863831396336401,-0.3526322531247965
hyperliquid,SUI,20250818,1000,471,0.5341629626341993,-0.7617109724595182,-0.22754800982531895
hyperliquid,SUI,20250818,2000,379,0.6169307366383764,-0.9843056603744376,-0.3673749237360612
hyperliquid,SUI,20250818,5000,236,0.5767766140347127,-0.8464342841145732,-0.26965767007986063
hyperliquid,SUI,20250818,10000,207,0.550616818883108,-0.6196703265291501,-0.06905350764604212
hyperliquid,SUI,20250819,100,737,0.5896487693487245,-0.6044823330281475,-0.014833563679422764
